@relation 'arff_tomcat-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R8,21-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-11'

@attribute 0.375rfc... numeric
@attribute -0.491ic... numeric
@attribute 0.432avg_cc... numeric
@attribute 0.478lcom3... numeric
@attribute -0.413ca... numeric
@attribute -0.688noc... numeric
@attribute 0.546amc... numeric
@attribute -0.532amc... numeric
@attribute 0.774moa... numeric
@attribute -0.788cam... numeric
@attribute class {buggy,clean}

@data
-1.132491,-3.70487,-0.149786,-1.283617,0.177147,0.964982,-0.631724,-0.476018,-0.680978,-0.282911,clean
-1.192657,-1.535158,0.201512,-1.205836,0.449671,0.943709,-0.758751,-0.522044,-0.928905,-0.410905,clean
0.350297,-0.32114,-0.089708,-0.885145,0.945778,0.601533,-0.496045,-0.363551,-0.068972,0.688061,clean
-1.99933,1.66033,-1.155866,0.808751,-0.951499,0.205451,0.411682,0.524985,0.23636,-1.209623,clean
-1.040667,1.133107,-0.24523,0.145084,0.735139,-0.50253,0.105812,0.566275,-0.050835,0.719682,clean
0.566509,0.741026,1.057775,-0.24611,0.937537,-0.436836,-0.328542,0.358663,-0.674804,-0.219792,clean
-1.440389,-1.191686,0.253112,-1.454839,0.86884,0.838626,-0.223837,-0.643267,-0.672749,-0.842789,clean
-0.916775,0.910476,0.756314,0.278826,0.457089,-0.107108,0.389371,-0.150124,0.251217,-0.108075,clean
0.585026,0.662724,2.33869,-0.221425,0.211489,-0.4156,-0.204567,0.415471,-0.721304,-0.268467,clean
-0.60309,-1.967989,0.695525,-1.058907,0.18014,0.427302,1.517304,-0.874874,-0.223463,-0.191724,clean
-2.511153,-1.781703,-1.90858,0.697611,-0.899617,0.877128,-1.775237,-0.995773,-0.522105,0.838994,clean
-0.90971,1.039844,0.685028,0.227602,0.186696,-0.354538,0.133517,0.485308,-0.128475,0.097234,clean
-2.099013,-1.451322,-1.198471,1.240845,-0.838611,0.135329,-0.10778,0.048992,0.414296,0.095023,clean
5.281278,1.28948,2.465549,0.138686,-0.915195,1.862732,-1.065048,-0.828403,3.142938,0.314709,clean
-2.291641,-1.230355,-1.448255,0.845895,-1.018758,1.075693,-1.285636,-0.474535,-0.495303,0.607417,clean
-2.820655,-0.83375,-1.791602,1.035091,-0.771074,1.09042,-0.902751,-0.728565,-0.179239,-0.497946,clean
-0.41352,1.121989,-0.588511,0.654843,1.227279,-0.647582,-0.147549,0.317492,-0.363669,0.575834,clean
-0.396097,0.695016,0.612509,-0.761308,1.296535,-0.173502,0.025429,0.116648,0.067573,-0.209328,clean
-1.213867,-0.498578,0.256414,-1.24739,0.868788,0.162173,-0.415595,-0.664498,-0.045049,-0.417605,clean
1.848395,0.680911,2.625825,-0.029111,0.020798,0.040328,-0.558787,0.048759,-0.032685,-0.327141,clean
1.665781,1.059547,1.929353,-0.139739,-0.372452,-0.16583,-0.696456,0.931481,-0.769058,-0.751351,clean
0.823042,1.202899,-1.127281,0.73082,1.647796,-0.798083,-0.206797,0.333791,-0.815308,1.213913,clean
-0.814145,0.643076,0.523824,-0.902326,1.03719,0.396455,0.719988,-0.647823,0.673112,-0.626611,clean
-2.697268,1.263762,-1.049454,1.286505,0.185003,-0.095682,0.217496,-0.200754,0.614139,-0.91858,clean
-1.445296,1.391409,0.293364,1.384107,-0.525228,-0.44226,-0.092269,0.475817,0.049274,0.052081,clean
0.171817,0.884701,0.602808,-1.283794,0.434641,0.421587,0.696807,0.016013,0.432613,0.08797,clean
-1.078796,-1.34488,-0.108182,-0.819835,0.530448,0.754758,-0.849296,-0.49114,-0.860672,0.087121,clean
-1.200695,0.81007,0.326115,-0.283853,1.082352,-0.43226,0.19005,0.234091,-0.028352,0.234867,clean
-2.473015,1.316828,-0.592007,1.425058,-0.081784,-0.204974,-0.044194,0.095591,0.429217,-1.088951,clean
-0.582627,-0.856557,-0.593186,-1.756447,-0.301303,1.02554,-0.294734,0.227451,-1.045036,0.41193,clean
-1.371351,-0.211323,-0.271392,-0.381843,0.061371,0.6415,0.033051,-0.502893,-0.26445,-0.348956,clean
-1.099962,1.351396,-0.637489,1.062805,0.552514,-0.704453,-0.229273,0.546296,0.043299,1.109771,clean
-2.104905,-2.324945,-1.490987,1.04385,-1.214635,0.556043,-0.669195,-0.037716,0.052958,0.617285,clean
-1.911096,1.32318,-0.306108,1.347019,-0.217485,-0.257229,0.16023,0.06528,0.30233,-0.230324,clean
-1.12157,-1.566009,-1.167583,1.110299,-0.60591,-0.108757,-0.496247,0.403195,0.11031,1.355437,clean
-1.525448,1.798542,-1.265915,0.37887,-1.13653,0.171512,0.547963,0.905566,0.068966,-0.471994,clean
-0.615261,-0.717961,0.894191,-0.617777,0.268289,0.639021,0.477205,-1.111427,-0.709505,0.283849,clean
-1.274428,1.410222,0.603646,1.50859,-0.722774,-0.477456,-0.168126,0.545619,-0.061876,-0.013059,clean
0.545563,0.727107,0.618125,-0.662085,1.111496,-0.581648,-0.147175,-0.202032,-0.028092,0.299066,clean
-1.07399,1.347566,-0.621999,1.108705,0.592291,-0.734942,-0.264057,0.542052,0.009195,1.095014,clean
-1.840839,1.24659,-0.238244,1.328565,-0.086028,-0.278155,0.56038,-0.302744,0.305667,0.462731,clean
-0.726355,-0.279795,0.000076,-0.430528,0.36109,0.885827,-0.253372,-0.645395,0.180032,-0.609117,clean
6.197878,2.833735,-2.482803,-2.866511,-3.348538,1.860165,1.674402,2.353204,-1.869198,-0.010221,clean
-0.377115,-2.723007,0.179129,-0.11858,0.338562,-0.587793,0.783117,0.430416,0.541918,-0.636662,clean
-0.001246,1.050167,0.195005,-0.405395,0.16204,-0.07414,0.780295,0.243173,-0.155021,1.018557,clean
1.942617,-0.225116,-2.168005,-4.852787,-3.940195,-6.019113,-1.673454,-3.386473,0.814886,0.069358,clean
-0.191675,1.154874,0.782009,0.008678,-0.353104,-0.141549,0.320779,0.644397,-0.348199,0.042523,clean
-0.522712,0.950753,0.747985,-0.284586,0.46665,-0.798055,-0.068861,0.339203,-0.341829,0.02381,clean
-0.045634,0.892962,0.388917,-0.976808,1.029954,0.48134,0.255976,-0.331496,1.249682,0.102789,clean
-2.603942,1.327036,-1.151589,1.177079,0.022585,-0.020466,0.302828,-0.123839,0.576612,-0.942535,clean
-2.473015,1.316828,-0.592007,1.425058,-0.081784,-0.204974,-0.044194,0.095591,0.429217,-1.088951,clean
-0.724789,-0.590962,0.61731,-0.66178,0.334209,0.533939,-0.561109,-0.24279,-0.797534,-0.973109,clean
1.943112,-4.965958,-0.573108,-0.117082,0.661016,-1.236109,0.610605,1.155946,0.25309,1.153323,clean
-0.957132,0.558507,0.569264,-0.923095,1.380897,-0.185932,0.357345,-0.003389,-0.197946,-0.669579,clean
0.086861,0.59787,0.937921,-0.924543,1.412021,-0.203047,0.072319,0.102413,-0.072567,0.023241,clean
0.46665,-3.123131,0.531674,0.840875,-0.735263,-0.958048,0.80016,1.04255,0.621106,-0.313214,clean
0.355612,1.245474,2.282871,0.308435,-0.829726,-0.447977,-0.513438,1.286816,-0.513356,-0.170018,clean
-0.979085,-0.292492,0.389455,-1.046686,1.055239,0.147398,-0.149922,-0.110893,-0.476857,0.099819,clean
-1.038806,-1.599403,-0.332288,0.079972,-0.018735,-0.357251,0.490961,0.590931,0.22315,0.313586,clean
-0.144202,0.86917,1.0927,-0.429764,0.576182,-0.708797,-0.161249,0.122939,0.018428,0.366392,clean
-0.131701,0.74299,0.658093,-0.597706,1.120326,-0.142568,-0.028785,0.100907,-0.052686,-0.377708,clean
-0.017409,0.672943,1.292334,-0.812347,0.84509,-0.402943,-0.000388,0.510811,-0.386019,0.26662,clean
1.83954,-2.959148,0.944957,1.289811,-0.812661,-1.096105,0.799283,0.942505,0.421839,0.01082,clean
-0.923749,-0.638931,0.143985,-0.886559,1.015249,0.540427,-0.516786,-0.451225,-0.272121,-0.313816,clean
2.895573,0.959281,3.324327,2.783785,-1.36643,-0.428879,0.185811,-0.858215,-1.183716,0.50701,clean
3.131011,0.942198,-0.407965,-0.290137,1.988765,0.195237,-0.462512,-0.401765,0.472663,1.114503,clean
1.104034,0.840968,1.82072,-0.110828,0.062943,-0.390005,-0.308432,0.603849,-0.716224,0.138871,clean
-1.774364,1.230511,-0.122869,1.413626,-0.180236,-0.237153,0.730314,-0.485238,0.271834,0.533483,clean
-0.553347,0.593887,0.722417,-0.921794,1.244104,-0.298221,0.501812,0.037818,-0.144568,0.495764,clean
-2.332541,-0.787727,-1.325151,0.871513,-0.734681,0.789377,-1.103957,-0.299162,-0.317975,0.437401,clean
-2.992174,-2.249017,-2.050952,1.058861,-1.291339,1.763055,-1.693983,-1.223197,-0.647258,-0.013121,clean
0.311182,2.321084,-2.169047,-0.702667,-1.806144,0.337176,1.017003,1.838977,-0.586014,1.011588,clean
-1.551436,1.314108,-0.424181,0.952331,0.408805,-0.673087,-0.157868,0.571417,0.223923,1.050995,clean
-0.974567,-0.378493,0.274135,-0.994928,0.939767,0.777529,-0.446972,-0.60048,0.664987,-0.100673,clean
1.227246,0.558089,3.946232,1.45955,-1.283785,0.015668,2.276216,-2.169947,-1.133301,0.918851,clean
-0.440312,1.384436,-1.137177,1.441658,0.915681,-0.73887,-0.351524,0.311352,-0.285603,0.839575,clean
0.092037,-3.774979,-0.003897,-0.929967,0.075394,-0.338652,0.77943,0.701321,0.202767,0.101344,clean
-1.022115,1.353317,-0.711588,1.180766,0.619135,-0.711012,-0.272069,0.482349,-0.023371,0.955107,clean
-2.474358,1.280823,-0.923431,1.260483,-0.097048,0.052836,0.612346,-0.442038,0.492114,-0.853919,clean
-1.086371,-3.473814,-0.459739,-0.737247,-0.013635,0.89453,-0.766692,-0.469867,-0.639077,-0.27846,clean
1.679777,0.680112,0.763207,-0.326254,1.447176,-0.270174,-0.115363,-0.06339,-0.433675,0.500641,clean
0.703568,0.746261,2.418846,-0.134768,-0.200563,-0.224941,-0.123081,0.436325,-0.907335,-1.078834,clean
-1.78083,1.311131,-0.419717,1.170313,-0.159234,-0.230145,0.497737,-0.10078,0.314911,0.391437,clean
-0.526211,0.653819,0.564775,-1.233086,1.464836,-0.696788,0.004614,-0.038269,0.19191,0.558693,clean
0.511037,0.956888,0.195247,-0.577673,1.378517,-0.288083,-0.39385,-0.430239,1.071999,0.679759,clean
-1.703442,0.111041,-0.819547,0.883894,-0.198273,0.059646,-0.744831,0.173135,-0.186538,1.075894,clean
0.183557,1.174466,-0.039533,-1.880835,-0.143727,-0.964987,0.06613,0.038893,-0.016187,0.136471,clean
-2.177313,1.308936,-0.699861,1.163374,0.097304,-0.280288,0.070938,0.149132,0.442461,-0.226113,clean
0.200431,0.69811,1.09209,-1.294514,0.97213,-0.135991,0.239694,0.414465,-0.070974,0.402377,clean
-2.382694,0.02636,-1.099245,0.935171,-0.484121,-0.005072,-0.79149,-0.457463,0.050667,-0.007137,clean
-1.551436,1.314108,-0.424181,0.952331,0.408805,-0.673087,-0.157868,0.571417,0.223923,1.050995,clean
-1.088918,-1.121739,0.415194,-1.399767,0.905613,0.750854,-0.045533,-0.738433,-0.733446,-0.39926,clean
-2.176853,-0.264893,-1.068994,0.97256,-0.664573,0.588292,-0.590132,-0.341583,-0.166224,0.354841,clean
-2.473015,1.316828,-0.592007,1.425058,-0.081784,-0.204974,-0.044194,0.095591,0.429217,-1.088951,clean
-2.139968,1.458321,-1.090432,0.185555,-0.825149,-2.420555,-0.704026,-1.259849,0.709397,-0.367854,clean
-0.703935,-0.247034,0.612961,-0.925909,0.699593,0.558809,-0.447477,-0.271927,0.169198,-0.283614,clean
3.580171,-1.138368,3.152497,0.601786,-2.024099,0.639424,-0.518422,0.084324,0.613114,-0.108507,clean
-2.066447,1.617002,-1.083841,0.886914,-0.837501,0.148231,0.354306,0.472272,0.255804,-1.194388,clean
-1.323792,-2.361675,-0.555217,-0.391978,-0.118502,0.34291,-0.361158,0.067279,-0.080598,0.272642,clean
-0.849807,0.964861,0.089022,-0.147749,1.046187,-0.59648,0.084586,0.50168,-0.098463,0.991649,clean
-0.00405,-2.778732,1.437206,0.805577,-1.163141,-0.278921,0.452025,0.120469,-0.496139,0.760107,clean
3.355522,1.020686,-1.807749,-0.047412,2.416759,-1.231008,-0.4278,-0.86808,-1.331875,0.579582,clean
-2.682456,1.262121,-1.044524,1.29625,0.181524,-0.093547,0.217586,-0.207889,0.615828,-0.921036,clean
0.012837,0.367428,-0.304045,-0.312258,0.775182,0.891416,-0.326736,-0.731608,1.371571,0.571269,clean
-2.164567,-0.24817,-1.147801,0.915657,-0.6487,0.590191,-0.665225,-0.241248,-0.146302,0.317834,clean
-0.485218,0.693858,0.499953,-1.004442,1.063481,-0.133591,0.42608,0.176235,-0.347708,-0.400473,clean
-0.7751,0.702297,0.533085,-0.683477,1.297231,0.050872,0.058212,-0.17686,0.598539,-0.510126,clean
-1.813378,1.342795,-0.064921,1.427711,-0.308715,-0.343819,-0.06123,0.262402,0.2177,-0.345468,clean
-0.502131,-1.712805,-0.057408,-0.405106,0.567673,-0.49917,0.402286,0.571219,0.10303,0.455067,clean
0.380703,-3.168535,1.959853,-0.158978,-0.613661,-0.137786,0.578982,-0.15493,-0.673407,0.272817,clean
-1.005666,2.41965,-2.395746,-0.550522,-2.842877,1.073187,1.420317,1.484669,-0.225352,-1.476274,clean
4.158741,1.857725,-0.181437,-0.8064,-0.789436,1.248227,-0.875128,0.837371,1.299971,0.251625,clean
1.498987,0.885599,0.764465,-0.940645,0.660729,0.880175,0.405059,-0.667119,1.444766,0.403044,clean
-2.483998,-1.353807,-1.699494,0.892058,-0.56208,1.000995,-1.361434,-0.650929,-0.405293,0.719356,clean
-1.674403,1.416131,-0.550901,0.899368,-0.001843,-0.455452,-0.019747,0.614706,0.209106,0.458365,clean
0.560634,1.130915,0.407555,-0.672033,0.197141,-0.230533,0.172446,0.898795,-0.663365,0.393006,clean
1.056264,1.009875,0.604498,-1.150448,0.216617,-0.320973,-0.361251,-0.335374,0.691606,-0.111688,clean
-2.401307,-0.001505,-1.031333,1.101606,-0.316216,0.343329,-0.672452,-0.22033,0.007072,0.01523,clean
1.773863,0.91195,0.931246,-0.588452,0.842236,0.818205,0.226274,-0.923574,1.650273,0.674254,clean
0.695568,0.880567,0.571633,-0.698335,0.687801,0.261805,0.035252,0.068996,0.260013,-0.41946,clean
-0.778909,1.680222,-1.051348,0.409066,-0.36595,-0.321607,0.22007,1.027062,-0.105226,1.022046,clean
0.598754,1.961197,-1.426563,0.212371,-1.030083,-0.522855,0.0107,1.109302,-0.516311,1.01553,clean
0.793794,2.051668,-2.174369,0.119474,-0.591534,-0.120346,0.483713,1.303188,-0.764834,1.281163,clean
1.180724,-1.201629,-0.166758,-0.576357,-0.933376,-0.840929,-0.289008,-0.348562,0.254146,0.561421,clean
-1.182016,1.093741,-0.074955,0.340772,0.834814,-0.641665,-0.030151,0.547181,0.019064,0.918647,clean
-1.36545,1.490953,-0.755173,0.822922,-0.054134,-0.417179,0.02777,0.685891,0.087144,0.547856,clean
-1.461929,1.11413,-0.084797,0.479048,0.656861,-0.543314,-0.023588,0.476215,0.07666,0.41303,clean
7.768503,1.553972,2.758852,0.530933,-2.806286,-1.508812,-4.19712,-0.274118,0.300302,-1.268035,clean
2.546908,-2.529753,-0.071154,0.04023,-0.341527,-0.361607,0.796589,0.727118,0.399691,0.323669,clean
0.689878,-2.091461,2.535851,0.68373,-1.916771,0.133802,-0.939904,0.624199,-0.819634,-0.057424,clean
-2.424562,1.319593,-0.619133,1.438678,-0.058701,-0.209312,-0.052973,0.088633,0.410536,-1.079253,clean
0.841057,0.235529,-1.047338,0.154079,0.48179,0.28466,-0.559566,0.09428,-0.593161,1.130775,clean
-1.382306,1.328627,-0.53586,1.053296,0.469625,-0.669761,-0.198621,0.522209,0.141184,0.944907,clean
-0.385653,0.617145,0.223514,-1.820973,1.266949,0.083542,0.864929,0.155123,-0.375572,-0.353007,clean
0.887551,1.134924,0.585594,0.476814,0.099012,-0.385956,0.095966,0.482398,-0.546265,0.832465,clean
-1.942926,0.130867,-1.007494,0.955651,-0.454362,0.320549,-0.635881,0.005873,-0.085755,0.365017,clean
0.735632,1.156149,1.256997,0.21898,0.173072,0.134903,-0.660432,0.278745,1.021949,0.296262,clean
1.111289,-4.111326,0.225704,-0.006956,-0.212961,-0.096277,1.417927,-0.156624,1.676512,-0.090316,clean
-1.647517,1.321491,-0.365263,1.007176,0.312588,-0.640604,-0.171712,0.569571,0.226436,0.811713,clean
-1.124736,-0.800927,-0.042643,-0.509727,0.094969,0.945677,-0.245099,-0.760316,-0.201015,0.05505,clean
-0.881213,0.728316,0.476996,-0.418471,1.223583,-0.415121,0.230532,0.174052,-0.133958,0.249464,clean
-1.625208,0.539944,0.427292,-0.645126,1.072101,0.151359,0.500879,-0.382496,0.001954,-2.019325,clean
-0.54843,1.696818,-1.275447,0.564459,-0.25058,-0.300588,0.183808,0.911743,-0.216227,0.834435,clean
0.999709,0.86646,0.957866,-0.145806,0.12184,0.164962,0.721797,-0.337453,-0.030553,0.574084,clean
2.91361,1.165026,0.593437,-0.674158,0.72115,0.92208,-0.465162,-0.3137,1.738584,0.593618,clean
-2.063587,1.329083,-0.663437,0.98603,0.041118,-0.758399,-0.165037,0.032921,0.425349,-0.01062,clean
-1.28508,-1.212766,0.462791,-1.102068,0.391183,1.15002,0.373582,-1.331057,-0.73818,-1.143087,clean
-1.793107,1.364978,-0.632725,0.861997,0.010996,-0.344283,0.153292,0.400473,0.377235,0.537396,clean
-1.433952,1.100361,0.115561,0.583442,0.311145,-0.388162,0.331941,0.148644,0.128007,0.506784,clean
-2.697268,1.263762,-1.049454,1.286505,0.185003,-0.095682,0.217496,-0.200754,0.614139,-0.91858,clean
-1.378195,-2.318474,-0.5967,-0.362648,-0.141045,0.359614,-0.332544,0.053429,-0.07377,0.090938,clean
-1.98525,1.435714,-0.675298,1.027507,-0.241514,-0.232025,0.06575,0.44405,0.299526,-0.344607,clean
1.238481,1.33462,-0.031607,-2.128784,-0.879231,0.632803,1.15294,1.109219,-0.969899,-0.584454,clean
-2.473015,1.316828,-0.592007,1.425058,-0.081784,-0.204974,-0.044194,0.095591,0.429217,-1.088951,clean
1.327528,2.412624,-1.134474,-1.177828,-0.859506,3.700705,-0.104308,-1.427256,7.210471,-0.432797,clean
-0.694287,-0.786116,0.362241,-1.659387,0.134532,0.92221,-0.061507,-0.144038,-0.962971,-0.92052,clean
-2.246431,-0.746831,-1.27875,0.906945,-0.736594,0.751099,-1.136356,-0.249618,-0.355663,0.418971,clean
-2.628604,1.238593,-1.008729,1.252459,0.217423,-0.082539,0.248763,-0.23836,0.590442,-0.933325,clean
1.207869,1.943823,-1.947064,-0.910544,-0.544193,0.09522,0.860725,1.495588,-1.017618,1.081922,clean
-0.479168,-3.275352,0.254908,-1.108934,0.429673,-0.239379,1.186946,0.241766,0.372485,-0.244762,clean
-1.933019,1.321133,-0.463653,1.170533,0.176104,-0.479371,-0.128333,0.388471,0.293283,0.103996,clean
1.711926,-1.257803,-0.3543,-0.173005,0.832494,0.120238,0.099676,-0.191963,0.361167,0.490344,clean
-2.388152,1.38104,-0.696959,1.310063,-0.242214,-0.130977,0.041086,0.176583,0.390724,-1.111502,clean
0.204218,0.766181,0.619923,-1.018133,1.108448,0.333303,0.430862,-0.356949,0.776814,0.200004,clean
-0.065977,-1.985221,0.245888,-1.173368,0.913382,0.016858,0.036192,0.14929,0.089065,0.770243,clean
-0.580818,-3.389403,-0.50145,-0.669506,0.108223,0.662216,-0.904637,-0.261853,-0.720596,0.641344,clean
-1.017389,1.829301,-1.275851,0.196786,-0.984552,0.019921,0.504327,1.110038,-0.06095,0.332831,clean
0.235321,0.769707,0.901009,-0.750338,0.869473,0.084961,0.197486,-0.059405,0.390498,0.191698,clean
-0.914411,0.603557,0.620633,-0.815511,1.414919,-0.38183,0.258143,0.125547,-0.163613,0.053655,clean
-0.838587,0.556419,0.607963,-0.959997,1.419057,-0.232026,0.35746,0.031423,-0.225081,-0.432571,clean
0.057029,0.671373,0.561864,-0.295168,1.408119,-0.462286,-0.124789,0.111127,-0.437236,0.041363,clean
-0.79198,0.971334,0.803019,-0.125222,0.618518,-0.094376,0.057298,0.228546,0.569158,0.063577,clean
-2.619487,1.273794,-0.902309,1.34064,-0.060965,0.004207,0.544209,-0.437939,0.545807,-0.824464,clean
-1.695877,1.305867,0.267317,1.647317,-0.584315,-0.235055,0.436778,-0.244026,0.110954,-0.152922,clean
1.787696,-3.568506,-0.70515,1.02843,-1.199547,-0.714852,0.851735,1.393353,1.439937,0.601139,clean
4.586806,1.893098,-0.734509,-1.239989,-0.850258,0.916463,-0.228594,1.2262,-0.361575,0.144795,clean
-0.548801,0.676405,0.794461,-1.134317,1.192882,0.104329,0.243506,-0.022962,0.50269,-0.29439,clean
0.358921,0.705633,2.405394,0.049459,0.24902,-0.613093,-0.067355,0.394907,-0.721029,0.275976,clean
-1.159742,1.647007,-0.933756,0.455322,-0.495245,-0.239897,0.25033,0.949111,0.036705,0.65532,clean
-0.607146,1.195409,2.810416,3.069907,-2.565854,0.210547,2.672945,-2.503121,-0.750221,0.589516,clean
1.010256,1.118568,0.766893,-0.960946,-0.255339,0.189949,0.304659,0.66294,-0.303519,0.085657,clean
-2.106246,-2.32292,-1.518976,1.028283,-1.190918,0.547958,-0.712152,0.002738,0.06303,0.60236,clean
-0.04906,0.894698,0.729365,-0.525745,0.61443,-0.544792,-0.60187,-0.637552,0.771367,-0.96303,clean
-2.697268,1.263762,-1.049454,1.286505,0.185003,-0.095682,0.217496,-0.200754,0.614139,-0.91858,clean
1.027465,0.844133,3.109351,0.380474,-0.75469,-0.428978,0.365897,0.132434,-1.072986,0.361859,clean
5.258449,0.933156,2.448849,1.156226,-0.471137,0.279247,-1.223207,-0.028559,-0.238966,-0.334832,clean
0.339095,-2.231318,0.589423,0.892365,-0.63862,-0.665876,0.358926,0.764415,0.211409,-0.369595,clean
-0.631691,1.504828,1.273067,1.442482,-0.954502,-0.802238,-0.666913,1.260684,-0.369417,0.525397,clean
-0.152401,0.778983,0.396948,-0.981615,1.191169,0.103823,0.291079,-0.062867,0.468861,0.143221,clean
-1.630021,-3.609444,-0.820043,-0.221577,-0.235027,0.197978,0.338222,0.112104,0.50179,-1.450162,clean
0.543386,0.7933,0.862995,-1.120584,0.849161,0.387371,0.260674,-0.092583,0.699485,-0.012216,clean
-1.072372,0.560758,0.655892,-0.907784,1.418074,-0.311267,0.321513,0.066747,-0.120534,-0.19365,clean
-2.473015,1.316828,-0.592007,1.425058,-0.081784,-0.204974,-0.044194,0.095591,0.429217,-1.088951,clean
-0.413835,0.831772,0.182331,-1.311662,0.580739,-0.838352,0.322492,-0.274973,-0.131599,0.185673,clean
1.784106,1.469159,-0.876786,-0.96411,0.414631,0.422367,0.247773,0.559483,0.171453,0.686624,clean
-0.85355,-2.08502,0.168823,-1.346898,0.285292,0.464069,0.683024,-0.160189,-0.204169,-0.839815,clean
-2.424562,1.319593,-0.619133,1.438678,-0.058701,-0.209312,-0.052973,0.088633,0.410536,-1.079253,clean
-1.0607,1.373932,-0.774262,1.000086,0.435801,-1.042159,-0.368569,0.227765,0.05501,0.920775,clean
-1.271897,1.472146,-0.718507,0.828805,0.045912,-0.479301,-0.017462,0.698399,0.073829,0.744321,clean
-1.976005,-1.822774,-1.367365,1.072049,-0.992293,0.274077,-0.506016,0.213214,0.199324,0.421159,clean
-1.765907,-0.21969,-2.480466,-1.312906,-3.132424,-2.362927,-1.91643,-2.30007,-0.053987,0.109982,clean
-1.642135,1.938061,-1.608603,0.31194,-1.639652,0.518213,0.78071,0.877231,0.063341,-1.307143,clean
-2.023632,1.172928,-0.760839,0.466911,0.101982,0.374307,0.700391,-0.482025,0.704578,-1.174391,clean
2.160355,-0.979528,0.366422,-0.414445,-0.108678,0.968454,-1.216697,-0.307137,-1.00203,0.657335,clean
-2.568689,1.350219,-1.122057,1.15301,-0.125864,0.040883,0.453767,-0.181776,0.545834,-0.916201,clean
-0.417921,-0.780398,0.539402,-0.295201,-0.195193,1.025416,-0.529378,-0.717603,-0.49586,-1.019059,clean
1.279631,0.808851,1.913679,-0.034526,0.413865,-0.369326,-0.605865,0.46751,-0.500749,-0.078519,clean
-1.299553,1.392436,0.966154,1.855682,-0.986493,-0.420904,-0.134551,0.327867,-0.152268,-0.487981,clean
2.058593,-3.718217,-0.119906,0.564067,-0.105584,-1.39678,1.174654,1.537786,1.08231,-0.635991,clean
-1.21255,-1.53761,0.217214,-1.210908,0.436941,0.946781,-0.75584,-0.519094,-0.916443,-0.416087,clean
-0.396285,-2.235462,-0.226773,-0.876946,0.853263,-0.087119,0.520014,0.040975,-0.006111,-0.113102,clean
0.878608,0.832211,0.419957,-0.852351,1.158055,-0.165614,0.104846,0.273713,-0.316715,0.409673,clean
-0.635412,-1.906995,0.005232,-0.316474,0.037174,0.170976,0.803601,-0.137441,0.557593,-0.210933,clean
-2.424562,1.319593,-0.619133,1.438678,-0.058701,-0.209312,-0.052973,0.088633,0.410536,-1.079253,clean
-0.26154,0.256555,-1.427229,1.005434,0.143265,-0.87524,-1.221401,-0.462017,-0.512031,1.420714,clean
-0.859313,0.55142,0.954483,-0.847376,1.037617,0.14187,0.591014,-0.414134,0.137965,-0.958317,clean
-0.257252,0.707481,0.351762,-1.683034,0.984173,0.070132,0.828248,0.276337,-0.486821,-0.418999,clean
0.131989,-0.154681,0.894444,0.143157,-0.407892,0.264835,-0.641367,0.183836,-0.744168,0.510362,clean
-0.265427,0.81883,0.302737,-1.031638,1.069045,0.163184,0.315507,-0.003053,0.518381,0.027721,clean
-1.012027,-1.956734,0.180345,-1.383343,0.877522,0.118836,0.516177,0.010418,-0.015911,-0.521796,clean
-0.750926,-1.850863,0.117932,1.527993,-1.995142,-0.227665,-1.043559,1.229253,-0.252832,0.298512,clean
-1.149559,0.406608,0.775317,-1.262193,1.481536,-0.029736,0.593509,-0.192565,-0.181447,-1.117456,clean
0.539753,0.802887,1.161851,-0.60379,0.966071,-0.644584,-0.719012,0.117398,0.204224,0.147879,clean
0.86934,-1.98167,-2.158554,-4.156877,-3.688421,-4.476205,-1.649419,-3.52264,-0.155044,0.019554,clean
-0.568601,1.033624,0.202185,0.224012,0.773438,-0.366184,0.264509,0.116799,0.294634,1.154279,clean
0.984784,-0.065332,0.870516,0.942744,-0.441875,0.050447,-1.439201,0.370131,-1.008214,0.361229,clean
-2.562282,1.310606,-0.992883,1.274801,-0.109742,0.030913,0.548803,-0.366175,0.521996,-0.844675,clean
-0.203416,-0.093085,0.815062,-1.466497,0.562421,0.351777,0.355066,-0.017215,-0.7414,-0.155436,clean
-2.473015,1.316828,-0.592007,1.425058,-0.081784,-0.204974,-0.044194,0.095591,0.429217,-1.088951,clean
2.182892,-5.260525,-0.834629,-0.08312,0.472388,-1.74941,1.124049,1.938028,0.454466,0.346095,clean
-1.19022,-0.571888,0.27754,-1.558491,0.965139,0.766676,-0.004728,-0.475097,-0.16442,-0.925019,clean
-0.209555,-2.542601,0.065427,-1.1685,0.614547,0.343004,-0.370205,0.052016,-0.130998,0.542185,clean
-1.632199,-2.344783,-1.168229,1.352659,-1.021917,-0.161168,0.064614,0.307252,0.42739,0.687014,clean
-0.490106,1.364738,1.459658,1.860038,-0.890815,-0.724782,-0.419109,0.634873,-0.320148,0.524451,clean
-1.567928,-0.907763,-0.738489,1.793949,-0.783167,-0.179495,-0.128364,0.143102,0.392293,-0.527555,clean
0.981976,-2.338074,0.361466,0.202212,-0.045854,-0.825125,0.900137,0.824823,0.360083,-0.483593,clean
