@relation data/M_multi_metrics_LC.csv-weka.filters.unsupervised.attribute.Remove-R1

@attribute ck_oo_numberOfPrivateMethods numeric
@attribute LDHH_lcom numeric
@attribute LDHH_fanIn numeric
@attribute numberOfNonTrivialBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicAttributes numeric
@attribute WCHU_numberOfAttributes numeric
@attribute CvsWEntropy numeric
@attribute LDHH_numberOfPublicMethods numeric
@attribute WCHU_fanIn numeric
@attribute LDHH_numberOfPrivateAttributes numeric
@attribute CvsEntropy numeric
@attribute LDHH_numberOfPublicAttributes numeric
@attribute WCHU_numberOfPrivateMethods numeric
@attribute WCHU_numberOfMethods numeric
@attribute ck_oo_numberOfPublicAttributes numeric
@attribute ck_oo_noc numeric
@attribute numberOfCriticalBugsFoundUntil: numeric
@attribute ck_oo_wmc numeric
@attribute LDHH_numberOfPrivateMethods numeric
@attribute WCHU_numberOfPrivateAttributes numeric
@attribute CvsLogEntropy numeric
@attribute WCHU_noc numeric
@attribute LDHH_numberOfAttributesInherited numeric
@attribute WCHU_wmc numeric
@attribute ck_oo_fanOut numeric
@attribute ck_oo_numberOfLinesOfCode numeric
@attribute ck_oo_numberOfAttributesInherited numeric
@attribute ck_oo_numberOfMethods numeric
@attribute ck_oo_dit numeric
@attribute ck_oo_fanIn numeric
@attribute LDHH_noc numeric
@attribute WCHU_dit numeric
@attribute ck_oo_lcom numeric
@attribute WCHU_numberOfAttributesInherited numeric
@attribute ck_oo_rfc numeric
@attribute LDHH_wmc numeric
@attribute LDHH_numberOfAttributes numeric
@attribute LDHH_numberOfLinesOfCode numeric
@attribute WCHU_fanOut numeric
@attribute WCHU_lcom numeric
@attribute ck_oo_cbo numeric
@attribute WCHU_rfc numeric
@attribute ck_oo_numberOfAttributes numeric
@attribute numberOfHighPriorityBugsFoundUntil: numeric
@attribute ck_oo_numberOfPrivateAttributes numeric
@attribute numberOfMajorBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicMethods numeric
@attribute LDHH_dit numeric
@attribute WCHU_cbo numeric
@attribute CvsLinEntropy numeric
@attribute WCHU_numberOfMethodsInherited numeric
@attribute numberOfBugsFoundUntil: numeric
@attribute LDHH_fanOut numeric
@attribute LDHH_numberOfMethodsInherited numeric
@attribute LDHH_rfc numeric
@attribute ck_oo_numberOfMethodsInherited numeric
@attribute ck_oo_numberOfPublicMethods numeric
@attribute LDHH_cbo numeric
@attribute WCHU_numberOfLinesOfCode numeric
@attribute CvsExpEntropy numeric
@attribute LDHH_numberOfMethods numeric
@attribute class {buggy,clean}

@data
2,0,0,2,0,0,0.007304,0,0,0,3.6711,0,0,0,3,0,0,36,0,0,0.178239,0,0,1.01,9,143,0,13,2,2,0,0,78,0,58,0.001252,0,0.001105,1.02,0,11,0,7,0,0,0,0,0,1.02,0.047325,2.03,2,0.004723,0.008128,0,21,11,0.004507,1.02,0.155845,0,clean
0,0,0.087686,0,0,0,0.003912,0,16.22,0,1.64243,0,0,0,0,6,0,3,0,0,0.041874,1.01,0,0,1,7,0,6,1,41,0.002354,0,15,0,9,0,0,0,0,0,42,0,0,0,0,0,0,0,16.22,0.003252,3.03,0,0,0.010398,0,9,6,0.08865,0,0.001163,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,8,0,2,1,2,0,0,1,0,6,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,clean
0,0,0.013315,0,0,0,0.007945,0,2.03,0,3.0352,0,0,0,0,0,0,2,0,0,0.073979,0,0,0,0,5,0,3,1,4,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,2.03,0.005071,3.03,0,0,0.010398,0,11,3,0.01342,0,0.001236,0,clean
0,0.000782,0.045286,5,0,2.02,0.071058,0.000942,5.07,0,9.15338,0,0,1.01,1,9,0,8,0,0,0.239519,4.06,0,2.05,3,29,0,3,1,10,0.005731,0,3,0,12,0.003829,0.003704,0.003464,1.01,1.03,13,3.03,3,0,0,0,1.01,0,6.08,0.020832,3.03,5,0.001077,0.010398,0.003976,9,3,0.045517,2.12,0.021985,0.000947,buggy
0,0,0,1,0,0,0.001206,0,0,0,2.88097,0,0,0,6,0,0,2,0,0,0.187772,0,0,0,1,13,0,3,1,1,0,0,3,0,8,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0.055174,3.03,1,0,0.010398,0,9,3,0,0,0.108062,0,clean
0,0,0,0,0,1.01,0.007627,0,0,0.013591,1.25878,0,0,0,0,0,0,10,0,1.01,0.027544,0,0,1.01,4,29,1,4,3,1,0,0,6,0,12,0.014478,0.012527,0,2.02,0,5,1.05,2,0,2,0,0,0,2.02,0.001304,5.05,0,0.02301,0.024375,0.019225,16,4,0.017274,0,0.000009,0,clean
1,0,0,0,0,0,0.012992,0,0,0,1.43177,0,0,0,0,0,0,3,0,0,0.03126,0,0,0,0,8,0,3,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001468,3.03,0,0,0.010398,0,9,2,0,0,0.000009,0,clean
1,0.00154,0,2,0,1.02,0.031611,0.001637,0,0,4.50164,0,0,1.01,0,0,0,12,0,0,0.121935,0,0,1.01,4,37,2,7,2,0,0,0,21,0,22,0.001624,0.00174,0.001659,0,1.06,4,1.01,8,0,6,0,1.01,0,0,0.011252,2.03,2,0,0.004949,0.001591,39,6,0,1.03,0.009507,0.001773,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,0,2,2,0,0,0,1,0,5,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,3.06,0,0,0.010398,0,15,2,0,0,0,0,clean
0,0.002881,0.050259,1,0,0,0.086671,0.003231,7.13,0,5.59993,0,0,1.03,0,16,0,2,0,0,0.156288,1.02,0,0,0,6,0,4,2,25,0.000632,1.01,6,0,4,0,0,0,0,1.15,25,1.03,1,0,1,0,1.03,0.00406,7.13,0.016668,4.07,1,0,0.013377,0.002984,13,3,0.049134,0,0.033237,0.003334,clean
0,0,0.001933,0,1.02,0,0,0,1.01,0.000783,0,0.000661,0,0,0,0,0,2,0,1.02,0,0,0,0,2,7,0,2,1,2,0,0,1,0,4,0,0,0,1.01,0,4,1.01,2,0,2,0,0,0,2.02,0,3.03,0,0.001313,0.010398,0.001035,10,2,0.003146,0,0,0,clean
12,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,0,0,0,141,0,0,0.101164,0,0,0,1,788,6,13,2,0,0,0,78,0,90,0,0,0,0,0,1,0,11,0,11,0,0,0,0,0.035057,0,1,0,0,0,35,1,0,0,0.099579,0,clean
0,0.020997,0.026081,4,0,2.03,0.126545,0.015802,8.16,0,5.34192,0,0,2.05,0,3,0,60,0,0,0.341011,0,0,4.12,3,182,0,22,2,13,0,0,231,0,57,0.065335,0.024495,0.0649,0,2.95,16,2.06,16,0,0,0,2.05,0,8.16,0.103812,6.12,4,0,0.028459,0.030449,41,20,0.028749,4.31,0.279462,0.025336,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,1,3,0,1,0,0,0.042456,0,0,0,0,3,0,6,1,4,0,0,15,0,6,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0.012267,0,1,0,0,0,9,0,0,0,0.045793,0,clean
0,0,0,2,1.01,1.01,0.011514,0,0,0,2.6029,0,0,0,7,0,0,8,0,0,0.068167,0,0,0,2,35,0,5,1,3,0,0,10,0,14,0,0.00042,0,0,0,5,0,7,0,0,0,0,0,0,0.005742,3.03,2,0,0.010398,0,9,0,0,0,0.003407,0,clean
0,0,0.019812,1,0,0,0.00044,0,2.02,0,1.45269,0,0,0,0,0,0,1,0,0,0.038994,0,0,0,0,3,0,1,1,4,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2.02,0.003502,5.07,1,0,0.038662,0,29,1,0.020809,0,0.002539,0,clean
0,0,0,3,0,0,0.011624,0,0,0,4.63934,0,0,0,0,0,0,18,0,0,0.293469,0,0,0,10,86,0,3,1,1,0,0,3,0,46,0,0,0,1.01,0,11,0,2,0,2,0,0,0,1.01,0.088269,2.02,3,0.003733,0.00831,0,9,3,0.003525,0,0.209899,0,clean
0,0,0,8,0,3.05,0.057307,0,0,0,9.35438,0,0,0,0,0,0,2,0,0,3.49127,0,0,4.06,4,14,2,2,2,0,0,0,1,0,10,0.008582,0.00406,0.01014,0,0,4,5.13,5,0,0,0,0,0,0,0.092204,2.03,8,0,0.004949,0.010104,39,2,0,5.3,0.146405,0,clean
0,0,0.002751,1,0,0,0.000966,0,1.01,0,1.17486,0,0,0,0,0,0,5,0,0,0.033753,0,0,0,1,25,0,5,1,6,0,0,10,0,10,0,0,0,0,0,7,0,2,0,2,0,0,0,1.01,0.003618,2.02,1,0,0.00831,0,9,5,0.002635,0,0.005051,0,clean
3,0.0084,0.002139,16,0,3.15,0.539004,0.005694,2.02,0.005015,19.4587,0,2.06,7.52,0,0,0,57,0.001785,3.14,0.639779,0,0.029097,8.03,7,215,2,28,2,2,0,2.02,378,6.06,84,0.009692,0.005156,0.040336,2.08,14.92,9,9.67,8,0,7,0,4.28,0.00165,3.1,0.101951,14.71,16,0.003332,0.05882,0.016539,58,19,0.004871,12.83,0.189407,0.010197,buggy
5,0,0,2,0,0,0.041144,0,0,0,6.26048,0,0,0,0,0,0,30,0,0,0.261606,0,0,0,11,165,0,18,1,6,0,0,153,0,84,0,0,0.000909,2.03,0,16,1.01,7,0,6,0,0,0,2.03,0.058524,3.09,2,0.00283,0.010398,0.000989,39,13,0.002494,1.01,0.107361,0,clean
0,0,0.016243,0,0,0,0,0,3.05,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,16,0,2,1,6,0,0,1,0,6,0,0,0,0,0,8,0,2,0,0,0,0,0,3.05,0,3.03,0,0,0.010398,0,10,2,0.016563,0,0,0,clean
0,0,0,0,0,0,0.003912,0,0,0,1.64243,0,0,0,0,0,0,7,0,0,0.041874,0,0.018412,0,1,28,2,5,3,1,0,0,10,1.01,6,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0.003252,7.12,0,0,0.030477,0,44,3,0,0,0.001163,0,clean
4,0,0,2,0,0,0.215343,0,0,0,12.0175,0,0,0,0,0,0,33,0,0,0.467422,0,0,0,6,88,0,8,2,1,0,0,28,0,36,0,0,0,3.04,0,7,0,8,0,4,0,0,0,3.04,0.099012,3.06,2,0.006733,0.010398,0,15,4,0.006245,0,0.211415,0,clean
2,0,0,1,0,0,0.000669,0,0,0,1.17515,0,0,0,0,0,0,10,0,0,0.040252,0,0,0,3,62,0,6,2,2,0,0,15,0,13,0,0,0,0,0,4,0,7,0,6,0,0,0,0,0.006345,1.01,1,0,0.027761,0,11,4,0,0,0.020379,0,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,0,1,0,0,0,0,0.042456,0,0,0,0,0,0,4,1,2,0,0,6,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.012267,0,1,0,0,0,9,0,0,0,0.045793,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,35,0,3,2,2,0,0,3,0,11,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,clean
1,0,0,0,0,0,0.016903,0,0,0,3.0742,0,0,0,0,0,0,24,0,0,0.073134,0,0,0,3,79,0,7,3,1,0,1.01,21,0,28,0,0,0,1.01,0,4,0,3,0,3,0,0,0.00406,1.01,0.00472,4.04,0,0.003144,0.013377,0,17,6,0.003648,0,0.001173,0,clean
1,0,0,1,0,0,0.032847,0,0,0,4.04167,0,0,0,0,0,0,1,0,0,0.103332,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.008389,3.03,1,0,0.010398,0,9,0,0,0,0.006769,0,clean
0,0,0,1,0,0,0.008844,0,0,0,4.24084,0,0,0,1,0,0,1,0,0,0.217954,0,0,0,0,4,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.056677,3.06,1,0,0.010398,0,19,1,0,0,0.10808,0,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,0,3,0,0,0,0,0.042456,0,0,0,0,0,0,2,1,3,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.012267,0,1,0,0,0,9,0,0,0,0.045793,0,clean
5,0.002291,0.083055,4,1.01,1.04,0.10328,0,21.89,0.003209,9.64939,0.002182,1.01,1.01,1,0,0,32,0.001251,1.03,0.271163,0,0,1.08,9,141,0,11,1,31,0,0,55,0,42,0.002842,0.003041,0.002857,1.03,1.1,39,1.09,14,0,13,0,0,0,21.92,0.030807,3.03,4,0.002986,0.010398,0.002903,9,5,0.082701,1.39,0.07131,0.002744,clean
17,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,0,0,0,351,0,0,0.101164,0,0,0,1,2032,6,18,2,0,0,0,153,0,259,0,0,0,0,0,1,0,19,0,19,0,0,0,0,0.035057,0,1,0,0,0,35,1,0,0,0.099579,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,35,0,3,2,0,0,0,3,0,15,0,0,0,2.02,0,5,0,2,0,1,0,0,0,2.02,0,3.06,0,0.005716,0.010398,0,15,3,0.005158,0,0,0,clean
0,0,0,2,0,0,0.048846,0,0,0,2.71012,0,0,0,0,0,0,3,0,0,0.136479,0,0,0,3,15,1,2,3,1,0,0,1,0,8,0,0,0.017307,0,0,4,0,0,0,0,0,0,0,0,0.037571,2.02,2,0,0.017159,0,16,2,0,1.01,0.115988,0,clean
0,0,0,1,0,0,0.001677,0,0,0,1.18716,0,0,0,0,0,0,11,0,0,0.048688,0,0,0,1,42,0,8,1,1,0,0,28,0,10,0,0,0,0,0,2,0,4,0,4,0,0,0,0,0.010376,0,1,0,0,0,18,8,0,0,0.041747,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,20,1,2,3,2,0,0,1,0,8,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,clean
1,0,0,0,0,0,0.034691,0,0,0,3.6872,0,0,0,0,0,0,2,0,0,0.098091,0,0,0,8,56,0,2,1,0,0,0,1,0,18,0,0,0.000653,0,0,8,1.02,0,0,0,0,0,0,0,0.008602,2.02,0,0,0.00831,0.000625,9,1,0,1.04,0.005683,0,clean
0,0,0.006004,5,0,0,0.036064,0,1.01,0,1.91372,0,0,0,0,0,0,6,0,0,0.057878,0,0.000843,0,1,20,6,6,3,1,0,1.01,15,1.02,7,0,0,0,0,0,2,0,2,0,0,0,0,0.002169,1.01,0.007017,3.05,5,0,0.007774,0,30,5,0.005699,0,0.013855,0,clean
0,0,0,3,0,0,0.012444,0,0,0,3.67948,0,0,0,0,0,0,8,0,0,0.265063,0,0,1.01,5,39,1,2,3,1,0,0,1,0,25,0.014478,0,0.017307,3.03,0,6,1.01,2,0,2,0,0,0,3.03,0.085133,5.05,3,0.053599,0.024375,0.019225,16,2,0.055161,1.07,0.206437,0,clean
2,0.010648,0.026706,6,0,2.02,0.179749,0.00121,6.08,0,11.3053,0,0,2.02,0,0,0,32,0,0,0.342745,0,0,5.16,4,107,0,13,1,14,0,0,78,0,52,0.01937,0.013707,0.020328,1.01,2.23,18,3.11,9,0,2,0,1.01,0,7.09,0.048539,3.03,6,0.001059,0.010398,0.017051,9,9,0.028181,6.59,0.111945,0.012472,buggy
0,0,0,1,0,0,0.000669,0,0,0,1.17515,0,0,0,0,0,0,42,0,0,0.040252,0,0,1.04,0,686,0,11,1,1,0,0,55,0,36,0.030266,0,0.03001,0,0,1,0,1,0,0,0,0,0,0,0.006345,0,1,0,0,0,9,11,0,1.23,0.020379,0,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,3,0,0,6,0,0,0.042456,0,0,0,5,31,0,3,2,1,0,0,3,0,10,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0.012267,0,1,0,0,0,11,2,0,0,0.045793,0,clean
1,0,0.004333,3,0,0,0.129167,0,2.02,0,7.82654,0,0,0,0,0,0,10,0,0,0.32827,0,0,0,4,39,0,8,1,2,0,0,28,0,23,0,0,0,0,0,6,0,4,0,4,0,0,0,2.02,0.072692,3.06,3,0,0.010398,0,18,6,0.004756,0,0.158735,0,clean
1,0,0.099097,5,0,0,0.350981,0,22.48,0,11.5269,0,0,0,1,2,0,18,0,0,3.50814,1.01,0,1.05,8,61,0,9,3,57,0.001153,0,36,0,30,0.002933,0,0.002887,1.03,0,65,1.11,2,0,1,0,0,0,23.51,0.08423,3.06,5,0.003144,0.010398,0.002984,37,8,0.105894,1.12,0.113609,0,clean
1,0,0,1,0,0,0.000931,0,0,0,3.09513,0,0,0,1,0,0,17,0,0,0.080868,0,0,0,9,115,0,5,1,0,0,0,10,0,45,0,0,0.001659,4.04,0,9,1.01,6,0,5,0,0,0,4.04,0.006754,3.03,1,0.009713,0.010398,0.001591,9,3,0.009454,1.01,0.003702,0,clean
0,0,0,7,0,0,0.078049,0,0,0,8.28731,0,0,0,0,0,0,5,0,0,0.261043,0,0,0,3,13,1,3,4,1,0,0,3,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.036242,3.08,7,0,0.019885,0,54,2,0,0,0.094493,0,clean
4,0.004928,0.004468,20,2.02,4.06,0.377512,0.005591,3.04,0.003271,18.3422,0.021974,3.08,4.12,2,0,0,66,0.003651,2.04,0.642115,0,0,11.37,12,319,0,14,1,5,0,0,91,0,130,0.046014,0.031147,0.050325,3.07,5.46,17,12.91,11,0,9,0,4.12,0,5.1,0.114049,3.03,20,0.007815,0.010398,0.049213,9,4,0.011154,14.96,0.303306,0.00615,buggy
0,0,0,0,0,0,0.019939,0,0,0,2.42975,0,0,0,1,0,0,2,0,0,0.060687,0,0,0,4,14,0,2,3,1,0,0,1,0,8,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0.004481,3.03,0,0,0.010398,0,12,2,0,0,0.001622,0,clean
4,0.003242,0,0,0,0,0,0,0,0,0,0,1.02,1.03,1,0,0,22,0.0025,0,0,0,0,2.1,6,101,0,7,2,1,0,0,21,0,44,0.007235,0,0.007422,2.03,1.15,7,2.19,8,0,3,0,0,0,2.03,0,4.07,0,0.006035,0.013377,0.007643,21,2,0.005737,2.39,0,0.004628,clean
0,0.027047,0.005247,4,0,0,0.065445,0.030299,2.02,0,6.54006,0,0,2.03,1,0,0,15,0,0,3.45598,0,0,2.11,3,63,0,6,2,3,0,0,15,0,36,0.031491,0,0.034292,0,2.12,6,3.23,1,0,0,0,2.03,0,2.02,0.106414,4.07,4,0,0.013377,0.035226,21,6,0.005907,3.47,0.207561,0.032098,clean
3,0.000782,0,0,0,0,0,0,0,0,0,0,1.02,1.02,0,0,0,14,0.000966,0,0,0,0,2.1,8,61,0,4,1,0,0,0,6,0,27,0.015449,0,0.018846,2.03,1.09,8,2.16,0,0,0,0,0,0,2.03,0,3.03,0,0.001717,0.010398,0.001667,9,1,0.001738,3.34,0,0.000947,clean
0,0,0,1,0,0,0.004654,0,0,0,1.05147,0,0,0,1,0,0,9,0,0,0.041671,0,0,0,0,33,2,6,2,4,0,0,15,0,10,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0.008441,0,1,0,0,0,14,6,0,0,0.033412,0,clean
0,0,0,1,0,0,0.049564,0,0,0,4.72472,0,0,0,0,0,0,4,0,0,0.232918,0,0,0,8,23,0,2,1,1,0,0,1,0,13,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0.058312,3.03,1,0,0.010398,0,10,2,0,0,0.108958,0,clean
0,0,0.001135,1,0,0,0.071704,0,1.01,0,7.59491,0,1.01,0,0,0,0,10,0.000966,0,0.301601,0,0,1.01,9,56,0,3,1,2,0,0,3,0,25,0.000971,0,0.001033,1.01,0,11,1.05,1,0,1,0,0,0,1.02,0.062713,3.03,1,0.001313,0.010398,0.001035,10,2,0.00123,1.06,0.109454,0,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,3,1,0,0,0,0,0.042456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.012267,0,1,0,0,0,9,0,0,0,0.045793,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.003039,0,2,9,1,2,2,1,0,0,1,1.01,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4.04,0,0,0.012964,0,19,0,0,0,0,0,clean
3,0.029909,0.019324,9,3.03,3.04,0.532036,0.03176,4.04,0.027692,10.8724,0.023553,2.03,3.08,1,0,0,79,0.025024,1.03,3.64568,0,0,8.43,15,427,0,9,1,2,0,0,36,0,150,0.058205,0.032808,0.045955,4.08,3.36,17,7.5,4,0,3,0,2.05,0,7.12,0.149002,1.01,9,0.041272,0.005149,0.055194,9,6,0.062672,8.66,0.352548,0.036722,buggy
5,0.011708,0,2,0,1.01,0.022311,0.015802,0,0.013591,3.71322,0,0,1.02,0,0,0,50,0,1.01,0.152729,0,0,1.04,6,166,0,14,2,1,0,1.01,91,0,63,0.014478,0.012527,0.017307,3.03,1.25,6,1.12,12,0,12,0,1.02,0.006823,3.03,0.036056,4.05,2,0.025699,0.021972,0.019225,16,9,0.020103,1.18,0.10086,0.014294,buggy
0,0,0,4,0,0,0.059726,0,0,0,6.46103,0,0,0,0,0,0,5,0,0,0.346366,0,0,1.01,2,21,0,2,1,0,0,0,1,0,7,0.003155,0,0.003064,4.04,0,2,1.03,0,0,0,0,0,0,4.04,0.094887,3.03,4,0.00692,0.010398,0.002921,9,2,0.007735,1.06,0.229954,0,clean
3,0,0,0,0,0,0.018981,0,0,0,0.740259,0,0,0,0,0,0,18,0,0,0.016145,0,0,0,8,154,0,4,1,0,0,0,6,0,62,0,0,0,1.01,0,8,0,5,0,3,0,0,0,1.01,0.000755,3.03,0,0.00273,0.010398,0,9,1,0.002185,0,0.000005,0,clean
0,0,0.024155,0,0,0,0.003912,0,8.15,0,1.64243,0,0,0,0,0,0,2,0,0,0.041874,0,0,0,1,6,1,2,4,18,0,0,1,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,8.15,0.003252,4.06,0,0,0.012366,0,21,1,0.026938,0,0.001163,0,clean
0,0.026057,0.03915,0,1.01,1.01,0,0.029129,1.03,0,0,0.020901,0,1.06,5,0,0,7,0,0,0,0,0,1.06,0,29,0,7,1,4,0,0,21,0,7,0.030266,0.027312,0.03001,0,1.21,4,1.06,5,0,0,0,1.06,0,1.03,0,0,0,0,0,0.030608,9,6,0.037887,1.23,0,0.031012,clean
0,0.001673,0.007014,0,1.01,1.01,0.003102,0.001929,5.12,0,1.45008,0.001195,0,2.04,1,0,0,46,0,0,0.034425,0,0,3.24,10,214,0,10,1,12,0,0,45,0,105,0.003167,0.000655,0.003163,6.1,2.3,20,6.81,1,0,0,0,2.04,0,8.2,0.002148,3.03,0,0.016634,0.010398,0.013598,9,10,0.023147,4.23,0.000188,0.001924,clean
0,0,0,2,1.01,1.01,0.012856,0,0,0,2.69351,0.00085,0,0,0,0,0,2,0,0,0.074234,0,0,0,2,5,0,2,1,0,0,0,1,0,5,0,0.000549,0.001336,1.02,0,2,1.02,0,0,0,0,0,0,1.02,0.007166,2.02,2,0.000853,0.00831,0.001327,10,2,0.001168,1.03,0.007087,0,clean
2,0.004191,0.003198,6,0,0,0.289126,0.003404,1.01,0,5.96254,0,1.01,2.04,0,1,0,75,0.001785,0,0.31309,2.02,0.023724,4.26,12,300,5,30,3,2,0.016071,1.01,435,3.05,124,0.015929,0,0.042491,5.09,3.1,14,5.48,7,0,6,0,2.03,0.00165,5.1,0.081737,8.3,6,0.023065,0.052052,0.044401,78,16,0.029415,6.34,0.187653,0.005023,buggy
2,0.002291,0.005992,1,0,0,0.041688,0.002879,4.07,0.003209,2.94062,0,0,1.01,0,15,0,25,0,1.01,0.084171,2.02,0,1.01,0,90,0,12,1,33,0.003762,0,66,0,23,0.002842,0,0.002857,0,1.11,33,1.01,3,0,2,0,1.01,0,4.07,0.009286,3.03,1,0,0.010398,0.002903,9,8,0.006073,1.08,0.017857,0.002744,clean
0,0,0,0,0,0,0.008684,0,0,0,1.31187,0,0,0,3,0,0,24,0,0,0.028841,0,0,0,3,87,0,3,1,2,0,0,3,0,23,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0.001388,7.14,0,0,0.041644,0,27,2,0,0,0.000011,0,clean
13,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,0,0,0,219,0,0,0.101164,0,0,0,1,1295,6,14,2,0,0,0,91,0,150,0,0,0,0,0,1,0,14,0,14,0,0,0,0,0.035057,0,1,0,0,0,35,1,0,0,0.099579,0,clean
0,0,0,2,0,0,0.026903,0,0,0,2.35699,0,0,0,0,2,0,15,0,0,0.140911,0,0,1.01,3,63,0,9,2,2,0,0,36,0,24,0.014478,0,0.017307,0,0,5,1.03,4,0,4,0,0,0,0,0.04406,0,2,0,0,0.019225,13,9,0,1.04,0.148302,0,clean
0,0,0,1,0,0,0.001677,0,0,0,1.18716,0,0,0,0,0,0,61,0,0,0.048688,0,0,0,8,270,9,13,2,1,0,0,78,0,67,0,0,0,0,0,9,0,5,0,2,0,0,0,0,0.010376,0,1,0,0,0,54,8,0,0,0.041747,0,clean
0,0.000782,0.001647,3,0,0,0.118494,0,1.01,0.001173,6.64038,0,2.02,1.01,0,1,0,15,0.001546,1.08,0.285468,1.01,0,1.01,5,57,0,7,3,2,0.001521,1.01,21,0,31,0.030266,0,0,0,1.06,7,1.02,8,0,0,0,0,0.00406,1.01,0.063301,4.04,3,0,0.013377,0.001035,17,5,0.001632,0,0.113346,0.000947,clean
1,0,0.001001,6,1.09,1.21,0.369933,0,1.07,0,11.4214,0.000661,0,0,27,0,0,5,0,0,0.411395,0,0,1.01,3,21,0,4,1,7,0,0,6,0,15,0.000971,0.000696,0.002214,3.03,0,10,3.08,56,0,0,0,0,0,4.1,0.075389,3.03,6,0.004644,0.010398,0.00327,9,3,0.005978,2.13,0.139189,0,clean
0,0,0,1,0,0,0.001396,0,0,0,1.26735,0,0,0,0,2,0,2,0,0,0.053919,0,0,0,0,6,0,6,1,2,0,0,15,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.012094,0,1,0,0,0,9,5,0,0,0.049062,0,clean
0,0,0,1,0,0,0.002594,0,0,0,1.28083,0,0,0,0,0,0,1,0,0,0.03561,0,0,0,0,5,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003512,2.02,1,0,0.00831,0,9,1,0,0,0.003692,0,clean
0,0,0,2,0,0,0.029338,0,0,0,3.90708,0,0,0,2,0,0,3,0,0,0.215128,0,0,0,0,10,0,3,1,3,0,0,3,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0.057708,3.06,2,0,0.010398,0,18,3,0,0,0.11138,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,14,1,2,4,2,0,0,1,0,3,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,4.06,0,0,0.012366,0,21,1,0,0,0,0,clean
5,0,0,1,0,0,0.141883,0,0,0,7.62066,0,0,0,0,0,0,59,0,0,0.303907,0,0,0,8,270,0,9,1,1,0,0,36,0,100,0,0,0,3.03,0,9,0,3,0,3,0,0,0,3.03,0.06327,3.03,1,0.007292,0.010398,0,9,3,0.007396,0,0.110328,0,clean
