@relation 'pc4-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-12'

@attribute 0.237LOC_TOTAL... numeric
@attribute -0.294CONDITION_COUNT... numeric
@attribute 0.327PERCENT_COMMENTS... numeric
@attribute -0.367CYCLOMATIC_DENSITY... numeric
@attribute -0.47DESIGN_DENSITY... numeric
@attribute -0.607MAINTENANCE_SEVERITY... numeric
@attribute 0.433HALSTEAD_CONTENT... numeric
@attribute 0.351PERCENT_COMMENTS... numeric
@attribute -0.792PARAMETER_COUNT... numeric
@attribute 0.453HALSTEAD_LEVEL... numeric
@attribute -0.385LOC_CODE_AND_COMMENT... numeric
@attribute class {buggy,clean}

@data
-0.914132,-0.673714,-1.860719,-0.20148,1.497348,1.417755,-0.165602,1.417349,0.193769,-0.112767,0.344413,clean
-0.141172,0.582612,1.751363,0.843,-0.339632,0.268496,0.067664,-0.049759,0.037213,-0.243609,-0.829952,buggy
-2.029182,0.074313,-0.43335,-0.272618,0.050554,0.810927,-0.398306,0.85303,0.418663,0.587568,0.063738,clean
-0.306396,0.264695,0.283302,0.007638,0.274157,1.472034,-0.154535,-1.31781,0.54724,-0.386619,-0.227729,clean
-0.98737,1.144855,0.384301,0.178364,-0.200452,0.743931,0.553614,0.327562,0.216382,0.296117,0.879106,clean
-0.736986,0.06572,-1.023431,0.717206,2.120089,0.698025,0.49173,0.830268,-2.33557,-0.487175,-0.088847,clean
9.192297,-2.925238,1.967477,0.339998,-1.152485,-0.98556,0.05006,-0.450741,-1.095167,-1.864036,1.026659,clean
-2.077495,1.28339,-0.094974,0.031689,-0.684144,-0.106326,-0.249995,-0.946833,0.249998,-0.722598,0.419333,clean
-2.192551,1.009043,-0.223282,0.235614,0.11505,-0.316054,-0.352097,-0.831255,-0.317664,-0.97515,0.062703,clean
-0.835036,0.262155,-0.698715,0.333462,2.337522,0.759432,0.513294,0.87452,-1.627074,-0.212935,0.532924,clean
-2.084282,0.943002,0.908432,0.335964,-2.041371,-0.802385,-0.2939,0.121256,0.190285,0.187699,-0.089235,clean
2.804447,-0.514936,0.959909,0.088289,1.679035,-3.019445,1.593088,-1.323114,1.434605,0.037134,-0.339112,clean
-1.589979,1.310501,-0.220841,0.379908,0.776058,-0.663061,-0.691102,-0.873065,-1.022351,-1.339801,-0.235515,clean
-0.998724,-1.108347,-0.082997,-0.652132,0.267804,1.515386,-0.086929,-0.635898,0.527937,0.121868,-0.161864,clean
2.420644,-0.885223,1.656693,0.940881,-1.858516,1.515791,0.239987,-0.479592,0.766073,-0.180961,-1.688271,buggy
16.109117,15.435221,-1.932768,-7.448304,-4.741902,3.219838,9.145621,0.214097,-0.668062,-2.292895,2.994339,clean
-2.983558,-0.231138,-1.36186,-0.936735,0.099446,0.37171,-0.328112,0.86303,-0.834511,-1.083179,-1.30988,clean
8.73373,-0.949614,-6.841666,0.55994,2.406601,1.214465,-0.67181,2.378536,-0.592508,2.246581,2.329269,clean
-3.081763,0.959844,0.32367,-0.506008,-2.425135,-1.160761,-0.974606,-0.619768,-0.471732,1.434313,0.733812,clean
-0.766091,-0.655516,1.429271,0.260194,0.49181,0.815123,-0.079057,0.178941,0.679369,0.885036,-0.406938,buggy
1.303437,0.820109,-1.782072,1.919483,-0.949554,0.714798,0.276709,-0.656797,0.06093,-0.841435,-0.506889,clean
0.683238,-0.48362,-2.299429,0.306262,1.193758,1.300717,-0.164918,1.147096,0.706163,0.325572,0.947238,clean
-2.43932,-0.05576,-0.876861,-0.863565,0.67815,0.657029,-0.356098,0.693791,0.494694,0.141452,0.772212,clean
-2.12293,0.1378,0.496822,-0.328794,-0.58071,0.661965,-0.305323,-0.955731,0.308307,0.678745,-0.121317,buggy
-0.741075,-0.099631,-0.761831,0.50706,1.947651,1.211088,-0.011684,0.777817,-0.244579,0.124888,1.00186,clean
-0.116119,-1.531077,-0.331716,-0.470582,1.418826,-0.190353,0.792415,0.110381,-0.586936,0.772142,0.161435,clean
-0.554743,-0.127924,-1.764426,0.52421,0.43711,-0.11173,0.056955,0.235331,0.591011,0.120476,1.27487,clean
-1.45635,-0.47479,2.242241,0.072258,-0.274182,-0.460735,0.364197,1.528392,-0.266523,1.574311,-0.092865,clean
-1.579689,0.111464,1.169318,0.248885,-1.416197,0.506239,-0.127662,-0.561897,0.421401,0.522437,-0.399201,clean
-0.527631,0.361756,1.398474,0.305822,0.774815,0.62148,0.162051,-0.114443,0.617289,0.247933,0.588596,clean
-3.154163,0.853797,-0.029787,-0.69702,-1.812849,-0.926051,-0.894932,-0.544601,-0.263485,1.000517,0.595695,clean
-2.438486,1.145334,-0.237892,0.134982,-0.402635,-0.883037,0.053574,-0.695965,-1.995321,-0.877105,-0.262811,clean
-1.485187,-0.761256,0.014508,-0.53973,0.394669,1.32945,0.000597,-0.57009,0.540008,0.327941,0.052577,clean
-2.122283,0.467468,-0.181234,0.044056,0.352182,0.672216,-0.200672,-0.084384,0.143454,0.299782,1.095996,clean
-2.642422,0.92493,0.239032,0.062496,-1.242343,-0.951051,-0.566473,-0.390058,-0.841638,-0.200776,0.387943,clean
-1.429167,-0.305758,-0.937,0.235707,2.365656,0.649274,0.21708,1.138061,-1.52591,-0.196386,0.333921,clean
1.572105,-1.248934,1.192473,0.032292,1.125911,0.078521,0.563022,-0.585757,0.781716,1.075898,0.700862,buggy
3.045098,-0.664217,1.763125,0.864705,-0.989897,1.329745,0.93374,-0.104212,-0.000741,-0.98628,-0.2793,clean
3.38901,-0.542538,2.528764,0.70309,0.129752,0.491012,0.053147,0.537379,-0.183912,-0.718457,0.42425,clean
-1.510701,0.141025,0.676441,0.236972,-0.25672,0.865705,-0.099105,-0.862281,0.556346,0.040841,-0.334806,clean
3.450503,0.116871,-3.698727,2.66475,-0.151006,-3.737342,2.194652,-0.110141,-0.555508,-0.552998,-1.574089,clean
0.453921,0.923019,0.273822,1.414375,0.11582,0.957856,-0.396534,0.273592,-0.150979,-1.060032,0.210768,clean
-2.203281,-0.36303,-1.344322,-0.446526,0.859698,0.897598,-0.444159,0.929939,0.084835,-0.412943,-0.074903,clean
8.172314,-0.571121,-0.962871,1.844673,0.005204,0.69994,-0.367428,-2.370089,0.258308,-0.896985,-0.248555,clean
8.582587,0.923017,-6.358498,3.408835,-0.571554,-1.101254,0.416212,-0.260167,-0.550143,0.473094,0.970354,clean
2.376407,-0.366787,2.339678,0.637681,-0.331757,0.525088,-0.011005,0.57281,-0.018561,-0.274301,-0.546623,clean
-1.63254,-0.522157,-1.481858,-0.278178,1.802763,-0.016228,0.1644,1.27733,-0.712057,0.003989,0.756939,clean
-0.937918,-1.071106,-0.106445,-0.609463,0.100603,1.565361,-0.019346,-0.683377,0.540521,0.112435,-0.24848,clean
-1.937083,0.155032,-0.381643,-0.15192,0.122611,0.867537,-0.349942,0.714364,0.400592,0.503338,0.132497,clean
1.166941,-1.66576,0.871275,0.266228,1.858613,1.228744,0.444855,-0.528832,-0.83933,-0.286105,0.337247,clean
-0.475573,0.539952,1.934553,0.61637,-0.80465,0.235931,0.319363,0.230655,0.042188,0.921493,-1.726518,buggy
2.421983,-0.366003,2.551618,0.875484,-1.096878,0.204005,0.226378,0.890243,-0.679075,-0.887095,-1.028197,clean
2.428365,-0.445662,1.204604,0.239646,-0.104589,1.110277,-0.237918,-0.733756,-0.194354,-0.528675,-0.813339,buggy
-0.969418,-1.075281,-0.105224,-0.618378,0.05637,1.55442,-0.019302,-0.695711,0.520504,0.152596,-0.223104,clean
2.243313,-1.823459,2.742768,0.229692,-1.454899,0.646987,0.292163,1.186651,0.514744,0.666591,-0.744349,clean
-1.845052,0.169898,-0.688013,-0.024479,0.199813,1.141131,-0.304512,0.202285,0.368226,-0.033981,0.405257,clean
-0.448818,0.357896,-2.313252,0.394892,0.42718,-0.658394,0.281075,0.227885,-1.412309,-0.722315,-0.224151,clean
-2.497032,0.364407,-0.472675,-0.41907,0.080746,0.541392,-0.364326,-0.004515,0.056913,0.689503,1.137372,clean
-3.034308,0.956,-0.395089,-0.498145,-1.138171,-0.478759,-0.740906,-1.001043,-0.083622,0.157292,0.6917,clean
-2.112988,0.597683,-0.610941,0.234204,0.270864,0.442641,-0.158754,-0.228148,-1.021026,-0.763777,-0.361412,clean
-2.544104,1.145175,-0.168824,-0.296719,-0.385285,-0.322416,-0.619117,-0.762561,0.189248,-0.635127,0.402895,clean
9.619529,0.454267,0.859787,-1.235077,-0.923645,0.246619,1.599442,-0.47469,-0.946831,-0.44751,-0.521336,buggy
-2.508243,-0.780067,-2.457051,-1.000551,-0.114585,-0.169066,-0.276864,1.247364,0.16761,-0.599919,-0.607093,clean
-3.200625,1.179097,-0.467506,-0.758031,-2.349641,-0.791384,-0.969644,-1.421358,-0.602673,1.119252,1.122789,clean
-0.726698,0.039747,-1.441883,0.419962,-0.289962,1.697114,-0.312682,0.274812,0.506151,-0.272326,-0.17738,clean
-1.357857,1.222055,1.701914,0.431792,-1.092388,-1.011535,-0.355058,0.756441,0.468382,0.739894,-0.784366,buggy
-1.974021,0.376905,-0.912015,-0.010137,-0.292066,1.167438,-0.608571,-0.099221,0.422975,-0.420778,-0.173217,clean
-2.831215,0.882751,0.621871,-0.339417,-1.922584,-1.076219,-0.657124,-0.029027,-0.16893,1.144694,0.258019,clean
-2.750684,1.123063,-0.577891,-0.348522,-1.495544,-0.49829,-0.277879,-1.048751,-0.794271,0.043796,0.213661,clean
-2.538074,0.203153,-0.499905,-0.33502,0.714135,0.361993,-0.252052,0.32676,-0.470588,0.213795,0.708723,clean
2.56552,-1.88585,1.788898,0.720814,-0.065022,-0.508723,-0.138223,-0.048677,0.666892,0.059766,0.468697,clean
8.054769,2.000062,-0.52593,2.578144,1.877927,-0.977489,-2.467567,1.737498,0.105204,0.234765,0.842964,clean
0.073818,-0.542181,-2.586382,0.565322,3.016389,-3.127816,2.345156,0.219021,0.195183,-0.146041,0.593055,clean
-0.722425,-0.51758,0.767809,0.109246,1.611152,1.091045,0.508014,-0.318577,-0.10866,0.432887,0.504727,buggy
6.341942,-1.440219,2.251184,-0.6848,-0.386423,0.814579,-0.951169,-0.388435,0.273954,-0.347617,-0.183956,buggy
-3.444453,-0.399214,-2.312218,-2.381785,-0.059783,-0.232656,-0.902487,1.621047,1.56777,-1.499029,-0.603149,clean
-0.922987,-0.581388,-2.405312,0.2523,0.559158,-0.384378,-0.344245,0.607572,0.247312,-0.441538,0.356458,clean
-2.879852,0.804286,-0.468169,-0.398408,-0.716686,-0.307966,-0.634308,-0.775385,0.196554,-0.291662,0.401321,clean
-1.319511,-0.642532,-1.862829,-0.065307,2.08514,-0.757211,0.423563,1.310406,-1.263805,-0.186434,0.747188,clean
5.387747,-2.731384,3.732975,-0.147748,-1.294599,0.247457,0.547677,2.099998,0.323665,-0.007925,0.626432,clean
0.823182,-1.411899,0.337862,-0.18007,-0.340553,1.752029,-0.019248,-1.074632,0.452404,-0.455075,-0.195653,clean
-0.385701,0.065412,0.911227,1.216888,-0.833311,0.613839,-0.166414,1.666127,0.400814,0.381799,-0.033112,clean
-0.761214,-1.027618,-2.478731,-0.083246,2.29737,-0.995625,0.390977,1.626254,-1.050285,-0.171955,0.912284,clean
6.787703,-2.081013,2.936654,-0.055346,-0.192305,-1.604329,-0.095733,1.27524,0.784379,0.83461,0.619821,buggy
-2.171861,-0.452097,0.038858,-0.556628,1.149694,0.628915,0.107446,-0.217986,-0.124545,0.465711,0.286371,clean
6.197931,1.960605,-1.192183,2.261143,-0.928755,-0.017159,-0.334515,0.910108,0.73539,-0.693241,1.010094,clean
-3.532429,0.756227,-0.726446,-1.178462,-1.47183,-1.111337,-1.075194,-0.809335,-1.090082,0.776791,0.852974,clean
9.875048,1.01418,-0.421083,2.327149,-1.254922,1.605033,0.037275,-1.137701,1.242229,-0.783696,-0.486549,clean
0.808747,0.314471,-1.596348,1.830727,-0.174898,1.664118,0.111087,-0.102819,-0.829868,-0.908067,-0.919974,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
1.798845,-1.013967,3.15259,0.665365,-0.917082,0.370146,0.264537,1.524536,0.668622,0.395917,-0.11691,clean
-2.898597,0.97977,-0.301478,-0.421189,-1.039937,-0.418795,-0.633526,-0.914199,-0.006517,-0.067005,0.607429,clean
1.125386,-0.060048,-0.825715,1.333793,-0.145898,1.569604,-0.166837,1.115454,0.632681,0.384609,-0.204434,clean
-2.096591,-0.03989,-1.404484,-0.434488,-0.155662,1.205239,-0.668422,0.385493,0.774882,-0.549939,-0.278991,clean
-2.187584,1.071433,0.259898,0.187072,-0.847844,-0.609382,-0.155908,-0.398713,-0.460694,-0.445462,-0.027393,clean
-2.622579,-0.745053,-1.899435,-1.073871,0.500096,-0.051155,-0.075078,1.399311,0.030527,-0.339079,-0.178132,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
2.600951,-0.052508,2.403278,0.238611,1.169101,-0.514651,0.255628,0.904304,0.086225,0.37924,0.671424,buggy
0.548412,0.913068,1.65125,0.936285,-1.384219,0.773445,0.519554,-0.263337,0.739812,-0.648202,-0.252593,buggy
1.233326,0.812804,2.401665,1.711068,-1.038918,-0.303355,0.264635,2.711619,-0.118016,-0.270983,-0.060267,clean
5.331773,-1.319207,2.636271,0.839269,0.831705,-0.689264,-0.260757,0.567427,-0.147964,-0.856856,1.571952,clean
0.807175,-0.455276,2.490442,0.689385,-0.790184,-0.548476,0.627124,1.055395,0.843181,0.385079,0.420935,clean
-2.324392,1.139482,-0.079638,0.048312,-0.403447,-0.453792,-0.303574,-0.789624,-0.485246,-0.818411,0.245643,clean
0.608093,-0.510243,-2.836596,1.074272,1.515468,-2.530436,1.81659,-0.334012,1.756243,-0.230944,0.016759,clean
-1.270149,1.152038,1.601961,0.604596,-2.852379,-1.108855,0.133962,0.908315,0.109917,0.229014,0.048585,clean
5.562781,1.014782,-1.300775,2.700907,0.388176,0.445683,-0.462877,1.007274,0.111933,-0.579189,0.967198,clean
-1.555245,-0.198986,0.927098,0.069478,0.617308,0.72695,0.215575,-0.211802,0.544406,0.675746,0.47358,clean
-1.683946,-0.024578,-1.061992,-0.097858,0.313037,1.288029,-0.494715,0.4006,0.433325,-0.104755,0.227869,clean
-2.456946,-0.462576,-1.620471,-0.210525,-0.236284,0.725769,0.015179,0.907438,-1.509915,-1.261248,-2.075723,clean
-1.399209,0.025602,0.595459,-0.144577,1.228901,0.82267,-0.074104,-0.503655,0.55614,0.201332,0.630462,clean
3.063708,0.928617,-1.489244,1.541658,0.261262,2.294722,0.593021,0.413467,0.634366,0.013177,0.52221,clean
-0.686355,-0.76999,0.778492,-0.115036,0.908184,1.307109,0.12407,-0.282848,0.574902,0.596814,0.277503,clean
-2.886476,0.729128,0.30393,-0.393602,-1.516643,-0.861331,-0.664413,-0.047947,0.022517,0.678642,0.078976,clean
-3.206658,0.134664,-0.991438,-1.083579,-0.101343,-0.70095,-0.294813,0.543401,-0.980991,-1.347101,-0.925086,clean
1.335158,-1.317078,1.408192,0.46843,-1.467023,1.351653,0.431349,-0.272268,0.382344,0.007947,-0.5757,clean
2.38549,-0.569657,2.024473,-0.245384,0.224363,1.07138,0.328273,0.153278,0.398729,0.308095,0.552755,buggy
-0.911877,0.089479,0.477975,0.473572,2.015229,0.710634,0.431107,-0.719585,-0.687415,-0.187613,0.118974,clean
-0.322838,0.065842,-1.340609,0.360079,0.107329,1.698953,0.004331,0.620939,0.396869,0.072014,0.522727,clean
-1.457909,0.17327,-1.492367,0.392193,0.485417,-0.191932,0.381571,0.231986,-1.432509,-0.770673,-0.396161,clean
0.717274,-0.599337,1.031116,0.751486,1.258595,0.922365,0.757379,-0.106385,0.936032,0.737288,1.111703,clean
-0.345097,-0.189898,0.986558,0.259986,0.670109,1.127874,0.010153,-0.541169,0.53574,0.071365,0.365927,clean
5.706761,4.176084,-0.59971,-0.562653,2.72778,0.151362,-3.684896,-2.033007,0.605748,-0.443094,-0.362888,clean
-0.103187,0.489623,-0.460184,1.332991,0.416262,0.0184,0.117767,0.268657,-0.819433,-0.697186,0.064221,clean
-1.982218,0.123111,0.21911,-0.19137,-0.449747,0.917597,-0.193527,-1.184797,0.397116,0.188988,-0.08213,clean
-0.963501,0.056253,0.707044,0.242265,1.318165,0.96182,0.119677,-0.597288,0.661046,0.261976,0.535602,clean
0.809855,-0.532057,1.533958,0.489796,0.543579,1.180294,0.292563,-0.068142,0.623855,0.201705,0.345029,buggy
-0.358445,0.495056,1.055656,1.491056,-1.042587,0.568722,-0.081997,1.026596,-0.060395,-0.507931,-0.592342,clean
-0.316997,-1.808936,0.441053,-0.740056,0.672864,0.59541,0.202922,-0.794343,0.797408,0.524899,0.073838,clean
-2.59277,-0.303578,-1.754217,-1.008474,1.388167,-2.641046,1.448516,0.003394,1.309262,0.218203,0.337526,clean
0.406356,1.268377,1.023582,-0.156484,1.355683,0.864633,0.19061,-0.633323,0.577531,-0.070585,0.995573,clean
7.146699,-0.467656,1.259852,2.038457,0.778755,-0.760849,-1.291799,0.123676,0.434757,-1.086025,1.212772,clean
7.734494,-1.475165,-0.066203,2.254593,0.508408,1.110766,-0.468918,-1.24141,0.135923,-1.249771,1.10792,clean
0.148459,-0.873139,1.863834,0.201006,1.340231,0.396487,0.599297,0.76187,-0.90876,0.53504,0.332795,clean
-3.244906,0.640593,-0.695031,-0.977483,-0.989287,-0.559943,-0.903556,-0.615622,0.019687,0.139327,0.622485,clean
-0.360827,0.319158,-0.447306,0.874513,0.305743,0.398612,-0.289633,0.289524,0.656724,-0.201004,0.518382,clean
-3.195603,0.397157,-0.7413,-0.827723,-0.301166,-0.219029,-0.589447,-0.012952,0.551321,-0.944529,-0.218455,clean
3.648623,-1.237604,0.943565,1.182139,-1.385839,0.029985,0.837141,-0.455571,0.897062,-0.208106,0.216128,clean
-1.379284,0.842552,-0.626057,0.464304,-0.920811,1.336628,-0.2356,-0.517053,0.283346,-0.500816,-0.176465,clean
-1.626856,1.342671,0.62359,0.230809,-0.643003,-0.535593,-0.506489,-0.286661,0.348594,-0.68775,0.236885,clean
-1.122071,0.125374,0.578531,0.102734,1.172392,0.96467,0.077111,-0.69508,0.569101,0.159399,0.62361,clean
-1.708997,-0.296503,0.19116,-0.086544,1.471249,0.596568,0.47424,-0.289512,-0.714984,0.056694,-0.026693,clean
2.155123,-2.041895,1.083667,-0.297236,1.126377,1.437052,-0.01546,-0.308332,0.419347,0.604679,0.411844,buggy
1.460625,-1.186066,1.821743,0.251984,-1.187708,1.039023,-0.079956,0.080276,0.591345,0.312064,-1.256402,clean
-3.36299,0.879455,-0.567139,-0.985839,-1.368315,-0.729704,-1.01708,-0.91143,-0.247939,0.595172,0.956874,clean
-2.519613,1.108065,0.248668,-0.052041,-1.440049,-0.572618,-0.501642,-0.663323,-0.013597,0.027336,0.456885,clean
0.706887,-0.219237,-2.110267,1.01957,-0.970878,1.874486,-0.312742,0.693885,0.554587,0.047654,-0.776636,clean
-2.387915,0.869232,-0.192743,0.301774,0.495493,-0.651703,-0.400762,-0.655714,-1.038957,-1.146756,-0.142293,clean
0.689758,-0.111176,-2.421474,1.305927,0.758955,1.438465,-0.014875,0.493766,-1.398558,-0.753544,-0.966865,clean
-1.542243,0.446198,0.370148,0.037956,-0.812548,1.042429,0.067875,-1.347169,0.380445,0.021106,-0.142371,clean
2.208863,-0.679484,2.308377,0.568257,1.350581,0.742578,-0.439409,0.288655,0.678463,0.348611,0.504381,buggy
-2.026084,-0.148655,-0.810106,-0.247084,1.234226,0.860184,-0.040443,0.85712,-0.198513,0.140772,0.643785,clean
2.849843,-1.356949,1.189644,-0.071013,1.41714,-0.456086,0.215045,-0.513341,0.838045,1.377733,0.645595,buggy
-1.749355,1.259412,0.696317,0.183807,-0.832682,-0.613719,-0.422762,-0.099663,0.301163,-0.496967,0.191453,clean
-3.305236,0.758982,-0.060018,-0.997469,-2.210504,-1.161587,-1.067508,-0.394493,-0.413653,1.517893,0.646433,clean
-3.662358,1.088909,-0.539203,-1.10875,-1.966843,-1.347525,-1.26693,-1.323999,-1.485763,1.477943,1.391112,clean
-0.26101,-0.272737,0.138779,0.67984,2.611518,0.415557,0.177597,2.12676,-1.302848,0.89665,-0.361584,clean
-1.077027,0.06125,1.931406,0.644754,-1.673628,0.178462,0.131742,0.290704,0.452932,0.736368,-0.609062,clean
1.000516,-0.602443,0.981437,0.267422,0.432617,-0.17455,0.063116,-0.538186,0.665521,0.115515,0.636718,clean
-1.969134,0.058258,-0.818076,-0.148247,0.17678,1.136351,-0.334401,0.274669,0.387712,0.016508,0.362348,clean
-2.972247,0.858825,-0.352321,-0.474302,-0.540598,-0.398137,-0.741571,-0.658811,0.1709,-0.42557,0.351795,clean
-0.922768,-1.276547,2.33125,-0.234339,0.862743,0.634991,0.638889,0.780897,0.896108,2.085853,-0.231201,clean
0.165042,-1.136405,0.577533,-0.01222,1.702375,-0.191374,0.448348,-0.478533,-0.06127,0.072565,1.333486,clean
-2.922763,1.057221,-0.559787,-0.283915,-1.182958,-0.832947,-0.333022,-0.988693,-1.551236,0.000547,0.091034,clean
-2.284165,-1.237009,-2.862996,-0.810779,1.440377,-2.772554,1.92747,0.903347,0.945793,-0.401968,-0.923677,clean
-2.262431,0.637506,-0.585068,0.244448,0.207967,0.127333,-0.075171,-0.207633,-1.867184,-0.723816,-0.516335,clean
-3.36096,0.884674,-0.580901,-1.013108,-1.332655,-0.712551,-0.997488,-0.85916,-0.22089,0.525124,0.889075,clean
-0.880796,-0.599433,1.430672,0.360215,0.642161,-2.783514,2.209878,-0.650913,1.63553,0.807848,-1.148884,clean
0.138719,-0.692624,0.788321,0.223439,1.245056,1.18988,0.213805,-0.508005,-0.166391,0.025391,0.164728,clean
-2.421491,0.933208,-0.387491,0.116304,0.275907,-0.588459,-0.333876,-0.644474,-1.038007,-1.079449,-0.341066,clean
-2.079471,0.863299,-0.521367,0.19234,-1.257353,0.582095,-0.188576,-0.621425,-0.640209,-0.212657,-0.147924,clean
-1.9777,0.032032,-1.403965,0.040316,1.290479,-2.346169,1.412669,-0.708283,1.398397,-0.676009,-0.398755,clean
2.173176,1.008215,-0.342176,1.641392,0.802725,1.538654,0.170867,0.447322,-0.094549,-0.877008,1.087203,clean
-3.413625,-0.404975,-2.301595,-2.344343,-0.034215,-0.219709,-0.892985,1.601546,1.578581,-1.505526,-0.586725,clean
-1.293117,1.204514,1.386373,0.525104,-1.146242,-0.857667,-0.293489,0.432985,0.432155,-0.589375,0.317629,clean
10.244873,-2.194668,2.706079,-0.875196,1.269417,-0.51073,-2.355135,-0.034329,0.2606,-0.318685,1.171162,clean
-0.871581,-0.117807,-1.530047,0.209843,0.392799,1.533351,-0.662777,0.442982,0.521489,-0.231182,0.023707,clean
-2.450951,0.054794,-0.578857,-0.288158,0.971509,0.440317,-0.244501,0.464988,-0.300441,-0.014019,0.569984,clean
-3.535451,0.760854,-0.828097,-1.265445,-1.442201,-1.088768,-1.058603,-0.757556,-1.043867,0.771541,0.8367,clean
-2.223235,0.733462,-0.481866,0.094416,-0.241683,0.528863,-0.384551,-0.424803,-0.52928,-0.419869,0.007827,clean
13.658547,-3.623647,5.230862,0.033307,-1.513615,-3.069553,-1.177937,2.118194,0.191143,-1.647717,1.622578,clean
-2.921088,-0.547645,-1.32701,-1.217335,0.791136,0.543506,-0.176255,1.419801,-0.005589,-0.453265,-0.351912,clean
-1.053278,0.369254,1.221913,0.384666,-0.630557,0.692129,0.151958,-0.54154,0.511708,0.204917,-0.216606,clean
-0.490018,-0.920976,0.403769,-0.408725,2.043747,1.220968,0.274892,-0.356922,-0.234018,0.366321,0.694708,clean
-3.444453,-0.399214,-2.312218,-2.381785,-0.059783,-0.232656,-0.902487,1.621047,1.56777,-1.499029,-0.603149,clean
3.897193,0.168359,4.111725,1.629946,-2.899673,0.499887,1.400279,2.490131,1.269938,0.285874,-1.602907,buggy
-2.224263,0.572335,-0.333101,-0.020743,-0.679114,0.643432,-0.511459,-0.144753,0.301254,0.044147,-0.144914,clean
2.641695,-1.200333,1.611661,-0.431294,1.097066,1.04911,-0.395951,-0.074583,0.433777,0.419048,0.304224,clean
-0.559485,0.353426,1.303126,0.314586,0.806967,0.670594,0.166722,-0.21938,0.602332,0.110151,0.718104,clean
-1.540262,-0.213878,1.18621,0.112097,0.781899,0.314418,0.335393,0.15936,-0.19376,0.79817,0.219587,clean
-3.202212,0.840983,-0.51142,-0.617564,-0.738383,-0.749252,-0.709419,-0.73126,-0.732535,-0.038219,0.39896,clean
-0.143689,-0.168853,-1.406034,0.667762,1.819515,1.135341,0.476794,1.102984,-1.381972,-0.288475,-0.060591,clean
-0.061392,0.98289,-0.492592,1.265828,-0.581743,1.511096,0.008638,-0.348602,-0.164553,-1.050701,-0.48385,clean
-0.77487,-1.590505,0.020809,-0.495369,2.164833,-2.030442,2.63068,-2.110426,1.959514,0.758258,-0.520132,clean
-1.579446,0.013556,-1.096313,0.036417,-0.019025,1.403625,-0.336304,0.293374,0.469009,-0.126471,0.068678,clean
-2.182258,0.139642,0.270345,-0.34672,-0.468801,0.780572,-0.321732,-1.201185,0.287774,0.379602,0.111224,clean
-1.353629,0.645887,-0.791268,0.60462,0.252134,0.975988,-0.006652,-0.210241,-0.899691,-0.916535,-0.63146,clean
-1.721358,0.547125,-0.529773,0.355536,-0.054515,0.884182,-0.338044,-0.084653,-0.388325,-0.408051,-0.176172,clean
-3.35599,0.051415,-1.26611,-1.436029,-0.170809,-0.441689,-0.493073,0.552358,-0.086259,-1.142456,-0.76603,clean
-1.238894,0.950515,0.063013,0.574353,-0.631742,-0.258189,-0.310203,-0.406943,0.303385,0.023969,-0.200332,clean
-3.333602,0.882817,-0.422303,-0.87883,-1.419704,-0.763812,-1.030057,-0.953944,-0.295743,0.580584,0.990775,clean
-1.464779,0.069415,-1.779298,0.229731,0.938154,-2.290526,1.536662,-0.794563,1.424673,-0.702272,-0.543729,clean
1.563685,-0.957169,2.285807,0.988117,-0.593864,-1.383731,0.875035,1.036698,-1.310345,-0.12235,-1.007597,clean
0.275856,0.302739,0.403061,1.213275,0.002839,1.509521,0.155467,-0.862629,0.036193,-0.684598,-0.471232,clean
-2.996871,0.752704,0.540665,-0.491872,-1.539087,-1.380602,-0.62765,0.299402,-0.807977,1.342485,-0.230722,buggy
3.624575,-0.529618,2.084256,0.462126,1.463626,0.622219,-1.07999,0.000122,0.565681,0.087278,0.536048,clean
17.644608,13.433237,0.205482,-4.42022,4.161992,0.078889,-4.154348,-2.303441,1.093583,-2.498858,1.537792,buggy
-0.702182,-0.67779,-0.438062,0.174866,1.76572,-3.112644,2.66214,-1.119359,-1.294603,-0.658341,-2.068171,clean
-2.975335,1.005978,-0.400974,-0.370763,-0.918582,-0.660809,-0.542094,-0.960057,-0.791263,-0.003316,0.460059,clean
-2.528061,0.963386,-0.262708,0.089,0.209221,-0.633226,-0.251628,-0.680647,-1.126663,-0.945993,-0.082343,clean
-0.986077,0.293656,2.070523,0.855799,-0.223041,-0.703939,0.126171,2.37384,-0.388969,0.545514,0.430852,clean
-0.111944,-0.19449,1.41117,0.512251,-0.50233,1.113858,0.548165,-0.080291,0.634099,0.322104,-0.189406,clean
-2.381623,1.154927,1.226652,-0.330151,-1.493507,-1.141838,-0.456373,0.641623,0.111471,1.62155,-0.764252,clean
-2.450424,0.866402,0.647238,0.013516,-1.214878,-0.994103,-0.258825,0.333471,-0.439736,0.784032,-0.908189,clean
