@relation 'PC3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-10'

@attribute 0.226NUM_OPERATORS... numeric
@attribute -0.384NORMALIZED_CYLOMATIC_COMPLEXITY... numeric
@attribute 0.395ESSENTIAL_DENSITY... numeric
@attribute -0.422MAINTENANCE_SEVERITY... numeric
@attribute -0.496DESIGN_DENSITY... numeric
@attribute 0.436HALSTEAD_LEVEL... numeric
@attribute 0.426NORMALIZED_CYLOMATIC_COMPLEXITY... numeric
@attribute -0.794PARAMETER_COUNT... numeric
@attribute 0.558LOC_CODE_AND_COMMENT... numeric
@attribute class {buggy,clean}

@data
-2.279908,-0.834222,-1.837761,-0.183023,-1.20898,1.925803,0.437732,0.395255,0.044863,clean
-1.409261,2.258965,-0.570698,0.303029,1.737406,0.191429,-0.782268,-0.875611,-0.388219,clean
-1.805632,-0.664522,-1.553983,0.312334,-1.170162,0.825445,0.367544,0.839287,-0.019883,clean
-2.226178,-1.22918,-1.440762,0.004489,0.181508,0.168859,0.45704,0.795977,-0.312106,clean
-0.538901,-0.993608,0.621731,-0.255395,-0.719857,-0.936679,-0.25419,0.045323,0.338425,clean
-2.210703,-3.659833,0.910571,-2.456532,1.790867,1.654328,0.738549,0.388899,-0.302072,clean
-1.259628,-2.835712,1.292953,-1.36029,1.06709,-0.709969,-0.080668,-0.298795,0.670863,clean
-2.057291,1.018558,-1.679879,-0.045768,-0.708521,2.504493,-0.272867,-0.018972,-0.046134,clean
-0.91592,1.139796,-0.856416,0.377418,0.345079,-0.563024,-0.381659,0.915056,-0.611087,clean
-2.206692,-0.357289,-1.856839,-0.434235,-1.221472,0.949193,-0.318417,-0.14474,0.055852,clean
-1.143565,0.007635,-1.496171,-0.848138,-0.305142,-1.79856,-0.80152,-0.696063,0.139769,clean
-2.055792,-0.476837,-1.316224,-0.160842,0.179944,-0.505755,-0.20673,-0.564647,0.030794,clean
0.865712,1.558353,-0.717288,-0.212882,0.102668,-3.092446,-1.26666,-0.240037,0.230327,clean
-1.796702,-2.037399,1.299169,-2.567071,1.258997,0.065137,-1.18546,0.164005,-0.401643,clean
3.690585,-1.188235,-1.433884,0.938052,0.917911,-1.344833,1.651137,0.823764,-0.875946,buggy
0.550131,0.463828,-0.402829,1.047738,-2.097999,-1.012276,-0.251999,-0.69082,-0.004211,clean
-1.672549,-3.470563,1.076707,-1.243227,0.701294,0.767127,0.94039,0.189283,1.005838,clean
0.701196,2.109922,-0.14458,0.869695,-2.671218,0.203111,-0.501539,1.507711,-0.331973,clean
0.430393,1.572686,0.820399,0.584308,1.305972,-0.169731,-0.238487,0.343148,0.388014,clean
-1.819185,-0.223966,-1.027155,0.311503,-0.717348,0.581287,-0.181645,0.984626,0.572819,clean
0.190431,1.259907,-1.276433,-0.010215,-0.671884,-0.775401,-0.305232,0.624493,0.087566,buggy
0.010583,3.545545,-0.383513,1.110913,1.381492,1.320945,0.457494,-0.116166,-0.025712,clean
-0.818142,1.192243,-1.008159,0.291601,-1.754322,-0.075442,-0.25898,0.442291,-0.18534,clean
0.274734,-0.089964,-0.783673,0.412301,0.338676,-3.790334,-0.591652,-1.526376,0.077812,clean
-1.647053,-1.413856,1.339312,-2.681836,0.105488,0.779366,-1.432051,-0.606652,-0.131776,clean
-1.106597,1.214122,-1.038336,-0.2509,-1.192564,0.092439,-0.970665,0.364911,0.230374,buggy
-1.152683,-0.626611,0.684664,-1.593358,1.655834,-0.400629,-0.676229,-2.26237,0.070089,clean
-2.015272,-0.61168,-1.30445,0.007703,0.139215,-0.089238,-0.036944,0.915696,-0.384364,clean
0.09548,-1.98354,0.083721,0.145761,-0.324643,-1.149747,0.798559,-1.670035,-0.075931,clean
20.264821,-2.019694,0.353424,5.089332,-4.626144,-6.371017,-7.052926,4.891073,6.380617,clean
0.423329,1.101763,1.219637,0.288624,-1.897065,0.382415,-1.000196,1.630175,0.105737,clean
-1.791914,0.086162,-0.902628,-0.105846,-1.033629,-0.758633,-0.91352,-1.66222,0.74492,clean
-0.765549,-1.41087,1.79779,-2.069855,-0.093422,0.521594,-1.136756,-0.06436,0.243393,clean
-0.028081,-1.53399,0.581888,0.711803,-0.697584,-0.956702,0.355871,0.297228,0.123668,clean
-2.195295,-1.274833,-1.276498,0.11093,-0.764658,0.833345,0.521476,0.123038,0.32594,clean
-0.947398,-2.165016,-0.98514,1.594807,1.785811,-0.466709,2.191242,0.873907,-0.456917,clean
7.853737,-2.6492,-1.85063,1.64774,1.09537,-0.69393,2.173063,0.518963,-0.959883,buggy
-1.165734,1.757336,0.06366,-0.061479,1.725885,0.661564,-0.608422,0.075768,-1.822489,clean
-0.195504,-2.193389,1.386298,-0.343617,-0.344269,-0.936688,0.041066,-0.365577,0.317068,clean
-2.066703,-0.982409,-1.193444,-0.436969,0.023425,-1.313882,-0.099075,-2.558198,0.297279,clean
-0.748104,-0.986518,0.018693,-0.012148,-1.104631,0.306269,0.194998,-0.414871,0.491672,clean
0.893865,3.878889,2.124137,-3.230974,1.406838,2.496717,-0.889483,0.795898,-0.751407,buggy
-2.534891,-0.391576,-2.348904,-0.491243,-0.75642,2.285453,0.138056,-0.898675,0.069903,clean
-1.27292,-3.213928,2.25906,-1.989626,1.743178,-0.886102,-0.389616,-0.133342,-0.116582,clean
-1.26591,1.437914,-0.908689,-0.417778,-1.477213,0.228216,-0.769836,-2.043706,0.682436,clean
-0.77718,-2.385199,2.025307,-1.153327,-0.366317,0.396452,-0.315404,0.674643,0.778709,clean
0.32098,0.369178,-0.336198,1.155139,-0.7005,-1.871652,-0.143256,-0.408477,0.333415,clean
-1.201422,0.742742,-1.313983,-1.39549,-0.569892,-1.815133,-0.520054,-3.81279,0.469977,clean
-1.901846,-2.370401,0.692263,-1.645967,0.035319,0.560707,-0.286525,-0.553399,1.06383,clean
-0.729871,-1.634507,1.834439,-1.327397,-0.345343,0.578588,-0.734863,0.484922,0.747487,clean
-1.265163,-0.281564,0.025073,-0.202279,1.134698,-1.842507,-0.83458,0.083336,-1.00045,buggy
-1.703639,-0.265073,-1.359255,0.412889,-1.298583,0.893399,0.13385,0.875977,-0.088895,clean
11.032676,-5.917933,4.693941,3.85173,-2.049056,-0.240978,1.460587,-1.395963,-1.058869,clean
-0.604362,2.705603,-0.426282,0.891055,0.603282,0.554081,-0.377344,0.401452,0.286731,clean
-1.487056,-1.207104,-0.652183,0.522131,0.262497,-1.854768,0.370526,-0.576533,-0.081696,clean
-1.905281,-0.50639,-1.033962,0.00177,-1.205376,-0.266237,-0.522368,-0.241823,0.436885,clean
-0.332616,0.738187,-0.727788,1.009746,-0.150542,-0.407641,0.271749,0.436659,-0.239274,clean
-1.556853,-1.551231,0.969807,-1.358604,-0.109667,0.429047,-0.975191,1.098045,0.903476,clean
1.896179,2.749745,1.327227,-0.005085,1.344263,-1.210525,-0.746803,-0.152131,-0.56196,clean
2.152536,-4.481506,3.872468,-0.39557,1.170367,-0.747167,0.79595,0.403772,-0.364862,clean
-2.127233,0.991369,-1.402584,0.222452,0.314475,2.033265,-0.238814,-0.969646,0.477508,clean
-2.21881,-1.052018,-1.460554,-0.058939,-0.950235,0.675543,0.214158,0.096688,0.284055,clean
-1.501127,-0.90752,-1.391491,0.416489,-0.128733,-0.418442,0.637176,0.313669,-0.454303,clean
-1.532258,0.090514,-0.871207,0.697267,0.790628,-0.671035,-0.021117,0.187261,-0.230836,clean
-1.494204,-1.855686,1.188152,-2.139611,1.136045,-0.168272,-0.944258,-0.174518,-0.056298,clean
-2.18743,-2.172321,-1.835543,0.119952,0.588201,0.426355,1.752727,-0.151981,-0.452887,clean
-1.280434,1.253792,-0.863226,0.486904,0.275374,0.040433,-0.372364,-0.879741,0.041526,clean
-1.929438,0.578929,-1.366719,-0.032302,-0.679002,0.88595,-0.578229,-0.097131,0.433265,clean
-2.231734,-0.317722,-1.923612,-0.470554,0.108509,0.45849,-0.092742,-0.298196,-0.303348,clean
-1.35916,2.25345,-0.517755,0.491285,-0.083024,1.514806,-0.730978,-0.554092,0.410443,clean
-1.798198,0.378746,-1.60446,1.033914,0.340472,3.067807,1.240529,-0.40487,0.491457,clean
-1.753386,-0.109235,-1.274129,-0.410646,-0.259358,-1.110572,-0.7029,-0.277163,-0.208136,clean
-1.86961,-1.60886,-1.252262,0.279445,0.429321,-0.855639,0.9256,-0.347717,-0.308087,clean
-1.131474,0.368163,1.269011,-1.279747,0.623419,0.74553,-1.476536,-0.045611,1.281224,buggy
-0.135631,-1.866779,0.954297,-0.199099,0.557354,-3.36321,-0.56767,-1.757333,-0.299929,clean
-1.956481,-0.604303,-1.061848,-0.228885,-1.174757,-0.680589,-0.520654,-1.650176,0.571216,clean
-0.673791,2.1082,-0.695986,0.724411,-1.232009,0.925839,-0.124807,0.672343,-0.232576,buggy
-2.409204,-0.84434,-1.900549,-0.188056,-0.911601,1.660378,0.268304,0.385327,-0.011831,clean
3.151839,1.005872,0.616101,2.365195,0.234749,-3.32059,-0.241247,1.986693,1.785061,clean
-0.610744,2.048367,-1.705915,-1.248131,0.693241,-0.057928,0.108611,-0.148377,0.152485,clean
-1.142225,-1.689855,1.305857,-0.408676,1.484202,0.487181,0.199044,1.172297,0.494803,clean
-1.463044,0.187979,-1.212923,0.247982,-1.706397,0.15851,-0.442863,0.38661,-0.025832,clean
-0.872246,-3.381503,2.080436,-1.362978,1.613261,-0.375337,0.220708,0.750018,0.054167,clean
-1.874114,-1.554777,-1.143709,0.516655,0.523732,-0.794591,0.855127,0.40447,-0.395237,clean
0.573254,2.079406,-0.854979,-1.332971,1.139065,-2.315604,-0.39161,-1.451839,-1.112612,clean
1.553793,1.788691,2.041214,0.183519,0.093462,1.664101,0.20538,-0.014899,1.243595,buggy
-0.303722,0.545617,1.213177,-0.054976,2.368744,0.240207,-0.093138,-0.683204,-0.017001,buggy
-0.875591,-2.763802,-0.083465,1.302222,0.745493,-0.892846,1.979506,1.160379,-0.596098,clean
-1.779729,-0.346187,-1.5311,0.318495,-1.22752,0.71419,0.024377,0.838357,-0.121597,clean
0.278534,-1.066739,0.806083,0.196844,0.732154,-1.141302,0.039334,-0.180711,0.350921,clean
-1.945466,0.379254,-1.270204,0.029673,-0.960194,0.993066,-0.480345,-0.081205,0.341055,clean
1.11059,3.165317,-0.111121,1.24783,1.414783,-0.172931,0.193811,0.523294,-0.418174,buggy
-1.425949,0.240233,1.732125,-1.959752,1.726347,1.922262,-1.508301,0.142299,0.157758,clean
-1.983729,0.37975,-1.520494,-0.229232,0.535869,0.464442,-0.278997,-0.377434,-0.318708,clean
-0.643051,-0.287733,2.574123,-2.14439,3.009331,1.788299,-0.979506,1.055835,-0.920499,buggy
-2.10556,-0.997695,-1.172546,-0.115981,-1.10267,-0.165151,-0.114906,-1.081634,0.520181,clean
-1.691057,0.468957,-0.982328,0.96951,0.798754,0.861495,0.288688,0.455755,0.172347,clean
0.802499,1.935149,0.180735,1.636765,1.79573,-0.917273,0.29742,1.026707,-0.930485,clean
-1.461799,0.261801,-1.972416,0.000738,-1.560925,1.489392,0.327382,-0.340384,-0.127819,clean
-1.856911,-0.034615,-1.138499,-0.069166,0.042843,-0.70481,-0.629167,0.299102,-0.268473,clean
-1.909498,0.127914,-1.606681,-0.307028,0.174255,0.19547,-0.324588,0.656628,-0.520216,clean
-1.52372,0.83399,-0.847092,0.894817,-0.215993,0.845798,-0.16971,-0.124398,0.564804,clean
-1.416752,-0.899817,-1.317963,0.577907,-1.194304,0.234317,0.587534,0.360458,0.112491,clean
-2.205844,0.050689,-1.515899,0.003701,0.776343,0.689034,-0.067244,-0.499179,-0.072153,clean
2.893824,2.439484,2.286323,-0.457477,-0.195597,-0.700889,-0.445292,-3.02598,-0.603955,clean
-1.931821,0.486357,-1.311685,-0.075103,-0.723225,0.778457,-0.481646,-0.794116,0.576254,clean
2.820136,-1.423176,-0.03775,3.956562,5.333817,1.31496,4.738806,-0.556169,3.530053,clean
-2.323069,-1.478677,-1.590786,-0.4198,-0.052283,-0.250514,0.443899,-1.401224,-0.032427,clean
-1.026753,-1.235076,-1.29253,0.912317,0.825363,-0.945473,0.944508,1.090516,-0.958287,clean
-2.073976,-1.136802,-1.144963,-0.374479,0.112219,-1.263098,0.081243,-2.555889,0.363687,clean
-0.597001,0.294755,0.364994,-0.532543,-0.088881,0.72721,-0.668414,1.043623,0.037615,clean
-0.61731,-2.319426,1.066958,-1.416802,-0.68789,0.235462,-0.000098,-1.016952,0.85616,clean
-1.686473,-0.282033,-1.441124,0.262212,-0.802744,0.277602,0.056808,0.89608,-0.45339,clean
1.826963,1.529579,2.912429,-0.115922,-0.572627,0.305925,-0.355615,3.002924,-2.228737,clean
3.011328,-0.880999,2.368269,0.394747,-2.38687,-1.205093,-0.356493,-1.883692,1.188183,clean
-1.72578,-1.231221,-1.153386,0.682402,-1.102255,0.751579,0.864703,1.031077,0.179152,clean
2.791578,-0.30613,1.190717,-0.131932,0.432606,0.018676,0.653199,0.08527,0.058189,buggy
9.765159,2.616947,-1.770609,-1.695494,0.68454,-2.9253,1.562548,-1.90588,-1.881228,clean
-2.472783,-1.854756,-1.899952,-0.5458,0.007889,0.394681,0.922457,-1.677669,-0.02957,clean
-1.092082,1.52437,-0.494976,0.773678,0.340987,0.025143,-0.372784,-0.733089,0.293149,clean
-1.937236,-0.627129,-1.646733,0.41473,-1.005683,1.615485,0.706093,0.497513,0.158855,clean
-1.223824,0.88098,-1.622012,-0.137208,0.728189,-0.203274,-0.071658,0.621621,-0.859016,clean
-1.279246,-1.662582,0.873395,-1.04459,0.200804,0.059094,-0.309698,0.827179,-0.045864,clean
-1.366093,-0.63862,1.681853,-2.077093,0.823078,1.046079,-1.764122,1.490442,-0.205127,clean
2.247227,-1.361788,1.913672,1.110904,0.296908,-1.065738,0.775044,-0.487147,0.413415,clean
2.824265,2.430433,-0.050728,0.893254,-1.705886,-0.820174,-0.086865,-0.128156,-0.466068,clean
-1.48319,-0.564398,-0.741706,0.705105,-0.622819,-0.865767,-0.112114,0.716142,-0.043609,clean
-0.442849,1.773285,0.822473,-0.306868,0.318017,1.711421,-0.474714,-0.210792,0.310917,buggy
-1.974734,-0.652431,-1.117526,-0.118501,-0.126154,-1.026428,-0.415822,-0.270653,-0.112288,clean
-1.34895,-1.95587,1.090227,-1.371407,-0.373435,0.546713,-0.608206,0.316994,1.035678,clean
0.383877,1.783232,-0.475764,1.309242,0.441598,-0.01768,0.303535,0.927766,-0.117116,buggy
-1.777001,-0.703062,-1.362233,-0.293573,-1.676094,-0.988474,-0.289196,-3.145354,0.532159,clean
-1.23988,-0.306239,-0.957098,0.892737,-0.054406,-0.474333,0.245996,1.173931,-0.3214,buggy
0.60763,-0.117457,-0.529703,1.219048,-1.418287,-0.049647,0.651452,1.377231,-0.960626,clean
3.932044,-1.200943,0.018204,2.080504,-2.893385,-0.181153,1.353373,-0.149658,-0.418615,clean
-1.638466,-3.237239,0.992142,-1.527688,1.124903,-0.080754,0.567326,-0.448694,0.810893,clean
-0.98012,-0.146398,-0.608442,0.227322,-0.17897,-2.786294,-0.759422,-1.026918,-0.012325,clean
0.73188,2.822458,0.160861,1.586001,1.702606,0.458639,0.479909,-0.355114,-0.208209,clean
-1.238648,-2.485648,0.814603,-0.72763,0.975628,-1.025745,0.093202,-0.19919,0.394948,clean
4.248279,-1.884943,0.069703,4.522629,6.029371,2.195731,6.021367,-0.931497,4.118247,buggy
1.243214,1.464515,0.387101,0.260125,-0.872611,0.141415,-0.460218,1.299371,0.040035,clean
2.964912,-1.101132,3.080033,-1.570894,1.14143,-0.196962,-0.274131,0.090586,-0.512364,clean
2.275614,-1.969987,2.878757,-0.520956,-1.328693,0.148499,-0.041962,-0.43807,0.007583,clean
-0.731351,0.33092,1.505726,-2.077071,-0.808416,1.419083,-1.690188,0.390562,0.510972,clean
-1.746526,-1.361601,-1.092498,0.604332,-0.947718,0.12262,0.715423,0.450226,0.351913,clean
-0.627471,0.756785,-0.457718,1.418694,-0.225947,-0.492213,-0.183495,0.411225,0.624356,clean
-0.206248,2.166167,-0.540164,1.283987,-0.112407,1.232324,0.408931,-0.360064,0.679129,clean
-0.086953,-2.194435,2.158562,-0.946481,0.643405,-1.897889,-1.015975,-0.255505,0.320448,clean
2.749278,3.50942,0.980556,1.858496,0.146736,-1.145717,-0.026747,1.484769,-1.185861,clean
0.397691,0.589308,0.754571,0.867492,0.906359,-0.915809,-0.233398,0.764981,0.249887,clean
1.049592,4.547172,-0.759156,-0.450077,-0.408585,1.98012,1.14021,-1.496873,-1.703818,clean
-2.245822,-0.523731,-1.649244,-0.163521,0.393622,0.588064,0.188497,-0.275345,-0.155881,clean
-0.785485,0.352802,-0.685413,0.054942,-0.933608,-0.592248,-0.612378,1.017821,-0.782797,clean
-0.950102,2.949068,-1.008564,0.533965,0.443934,1.973278,-0.069974,-0.107954,0.393908,clean
0.454327,1.033116,1.135977,0.278999,1.142504,-1.90904,-0.371944,-2.09004,-0.455282,clean
-1.754955,-0.719401,-1.337496,0.154972,-0.466083,-0.377233,0.252162,-0.387408,-0.130991,clean
-0.952587,-0.180504,-1.027139,0.263275,-0.850885,-1.403078,-0.16805,-0.746005,-0.313057,clean
1.978695,5.516127,0.430505,0.572582,1.964126,-0.271909,-0.283234,-0.61416,-0.461198,buggy
-1.355738,-1.775906,0.598772,-0.799764,-0.012785,-0.932631,-0.395026,-0.829794,0.66362,clean
0.725237,-2.952034,1.95055,0.422033,1.972212,-1.03629,0.840439,-0.25379,-0.18331,clean
-2.133875,-3.511547,1.142599,-2.378123,0.94415,1.669552,0.456308,-0.163375,0.16008,clean
2.51754,1.050309,4.198623,-1.154375,1.2988,1.802066,-0.317142,-1.528657,-0.440634,clean
-1.794369,-0.508036,-1.320106,0.114258,-1.504184,-0.029491,-0.074165,-1.135178,0.199074,clean
-1.017691,0.868451,-0.843854,0.117346,-0.09208,-1.287314,-0.604534,-1.806272,0.377041,clean
-0.275635,1.228238,-0.38287,1.080503,0.778949,-0.99874,-0.085461,-0.414846,-0.207216,clean
0.625102,1.896623,1.824741,-0.012416,0.42801,0.158544,-0.574825,-0.41277,0.162156,clean
-0.49678,1.990255,-0.657923,0.777467,-0.969894,0.63488,-0.130441,0.315488,0.767749,buggy
1.808002,5.157094,1.653733,0.593898,2.954281,1.188168,0.138707,0.605707,-1.800668,clean
-2.232557,-0.671807,-1.65317,-0.333359,-1.157653,0.615501,-0.200791,-0.739578,0.224992,clean
9.386378,2.671026,6.457406,-1.073482,0.145448,2.193807,0.770486,-1.825221,-3.350945,buggy
2.278856,0.432607,2.178135,0.387555,-1.100561,-1.326525,-0.539334,1.286109,-0.32289,buggy
2.391002,-1.857687,2.090049,0.830778,-1.570038,-0.849695,0.44466,-0.437093,-0.117902,clean
-2.109673,-0.016634,-2.362482,-0.057349,-0.967356,2.737649,0.554199,-0.234997,-0.235896,clean
-1.506163,0.284064,-0.990542,0.007837,0.171673,-0.89903,-0.722284,0.45101,0.095429,clean
-0.722546,0.761574,0.855855,0.12128,1.991503,0.610736,-0.412029,0.659854,0.085965,clean
-1.948948,-0.871919,-1.005315,-0.023887,-0.084577,-0.756759,-0.02235,-0.266187,-0.061093,clean
-1.756201,-1.368648,-1.077339,0.629164,-0.947576,0.110679,0.697591,0.452241,0.352974,clean
-2.580436,-0.851246,-2.715228,-0.911662,-0.212046,1.591889,0.302706,-0.848953,-0.615297,clean
-0.448477,-0.319673,2.042265,-1.380996,1.551131,-1.055169,-1.215694,-2.122316,0.259143,clean
-1.838561,-1.123814,-1.281949,0.348069,0.367289,-0.784627,0.481907,0.340191,-0.512404,clean
-2.161351,-0.555604,-1.38991,-0.164806,-1.043593,0.340614,-0.298824,-0.579537,0.236763,clean
-0.594413,-0.311441,-1.071395,0.584387,-0.077048,-1.67067,0.054145,-0.128776,-0.676544,clean
-1.45987,-1.197335,-0.462084,0.440814,0.925197,-1.615593,0.222422,0.343119,-0.950426,clean
-2.184031,-0.276456,-1.748058,-0.233258,-1.162659,1.067808,-0.367196,0.600016,-0.034966,clean
0.47356,1.54803,1.31482,-0.277307,0.051523,1.077455,-0.221032,0.562527,0.660208,clean
13.730598,1.902084,0.496898,-2.355866,-0.77604,-1.728072,1.634927,-2.359741,-2.379478,clean
-0.788323,1.116469,-0.567211,1.10358,1.487472,-0.582532,-0.047261,0.807643,-0.669839,clean
0.594333,2.577529,-0.201583,0.835478,-0.777347,-0.471179,-0.209166,0.319165,-0.354169,clean
-1.331213,0.921311,-1.072455,0.543069,0.157525,0.161604,-0.319879,0.756261,-0.191552,clean
-0.735148,-2.273245,2.275519,-1.749077,0.318767,-0.727904,-1.034494,-0.304843,0.352839,clean
-1.008382,0.755389,-0.898684,0.812918,-0.335874,-0.066951,-0.228722,0.169628,0.005769,buggy
-2.903255,-1.199111,-3.416612,-0.952234,-1.193261,4.247656,1.043224,-0.858492,-0.262418,clean
-2.263002,-1.256637,-1.721977,-0.312412,-0.175614,0.717133,0.694384,-0.159539,-0.276734,clean
-1.565994,-1.207668,0.830281,-1.697228,-1.06007,0.458588,-1.411853,-0.353088,1.300742,clean
-1.648951,-3.852581,1.116552,-1.404053,1.264049,-0.029467,1.185434,-0.385284,0.987507,clean
-2.169603,-1.109448,-1.403719,0.00914,0.282554,0.226475,0.470569,0.810526,-0.327339,clean
-2.962813,-1.503581,-3.46791,-1.040814,-0.006341,3.434699,1.236789,-0.863593,-0.7475,clean
6.157044,5.62098,1.74061,0.298832,2.026717,-1.024302,0.730356,-2.950632,-2.900842,buggy
1.669316,2.930434,1.7944,0.036356,-1.133504,0.397349,-0.696598,-1.151383,-0.055668,clean
-1.770893,0.033844,-1.324371,-0.175928,-0.117673,-0.151719,-0.396689,0.964523,-0.457899,clean
0.241676,1.921698,1.959906,-0.177472,0.910968,1.07953,-1.097144,0.255702,0.714058,clean
0.652616,4.51313,0.576885,1.178851,0.098759,0.194796,-0.325299,-0.913145,0.09171,buggy
-0.73756,1.235371,-0.680502,1.106604,0.055289,-0.326833,-0.479233,1.022344,0.266746,clean
0.022183,1.131884,-0.077938,0.992937,-2.647351,-0.417275,0.187754,0.903797,-0.330522,clean
0.349001,0.408246,0.744881,-0.207337,-1.342968,1.611681,-0.019529,0.534614,-0.495282,clean
-1.57653,-0.236503,-1.230597,0.089997,0.064975,-1.14313,-0.168034,-0.293372,-0.584444,clean
-1.152985,1.060844,-0.586776,0.452914,0.99978,0.480976,-0.038699,0.077929,-0.754708,clean
-0.643697,-0.729978,-1.197579,1.055982,-0.439959,0.097002,0.900937,0.958527,-0.773455,clean
-1.485857,-0.510281,-1.457127,0.162892,0.219808,-1.372992,-0.001944,-0.379783,-0.80241,clean
-0.427841,-0.864095,-0.731114,1.11333,0.193553,-1.92351,0.598433,0.872199,-0.692963,clean
-0.534666,-1.389578,1.890878,-1.584523,-0.357777,-0.605718,-1.471715,0.267801,0.710454,clean
-0.184626,1.278941,-0.602153,0.827663,-0.529365,-0.789465,-0.309045,-0.252568,0.428714,buggy
-1.980906,0.490073,-1.083754,-0.01357,0.805627,0.002535,-0.389867,-1.888204,0.08315,clean
-1.311431,0.47479,-1.35086,-0.391727,-2.030484,-0.400906,-0.537989,-1.740943,0.131698,clean
-1.231412,-2.1019,1.26827,-0.918398,0.560907,1.15516,0.089409,1.265783,-0.191577,clean
-0.340199,0.130191,-0.346463,1.046026,0.742853,-1.057874,0.503769,-0.90245,-0.177337,clean
-0.229003,-1.04557,0.803158,-0.15545,-1.503163,-0.277214,-0.523425,0.099343,0.509356,clean
-0.333037,-2.055853,2.212339,-1.07165,-1.226296,1.101598,-0.360683,0.378553,0.964854,clean
0.253428,2.480774,0.094556,0.742875,-0.199991,-1.498084,-1.191172,-0.671127,0.575214,buggy
-1.410886,0.088405,-1.043854,0.164683,-1.872684,-0.419653,-0.544356,-0.892625,0.177282,clean
1.365907,0.065934,-0.440024,1.420069,-0.551189,-0.744539,0.660992,-0.41349,-0.860234,buggy
-0.332935,0.419978,1.214979,-0.906595,0.701919,0.255956,-1.216962,1.106281,0.325271,clean
-0.512114,2.033875,-0.152604,0.708788,0.273172,-1.022268,-0.776716,-1.019253,0.629436,clean
-2.143231,-1.122618,-1.382488,-0.225671,-0.232524,-0.006688,0.358995,-0.602236,-0.142974,clean
-1.558015,-1.986073,0.654989,-1.105825,1.211157,-0.347128,-0.189063,0.684726,-0.377926,clean
-1.86838,0.227244,-1.418943,-0.275814,0.225512,-0.121321,-0.443964,-0.018236,-0.348426,clean
-1.88147,1.73544,-1.35882,0.126133,-0.313064,2.570964,-0.463491,-0.396955,-0.092436,clean
-2.351482,0.063376,-2.060121,-0.427338,0.664412,1.691203,0.241972,-1.789356,-0.249217,clean
0.650013,1.588348,-0.036389,1.431712,0.163843,-1.252283,-0.143964,0.637596,-0.005653,clean
1.677979,-1.096373,1.044771,0.293068,-1.270266,-1.212183,0.154364,0.242168,-0.039645,clean
-0.1847,-3.959204,1.70099,0.067563,0.400948,-0.40911,1.808512,-0.449867,0.192923,clean
-2.140011,-0.842551,-1.551507,-0.266794,-0.171402,0.108383,0.1214,0.037603,-0.306301,clean
-1.200416,-0.481311,1.456592,-2.519774,-0.728579,1.286194,-2.008172,0.939448,-0.057534,clean
-1.607157,-0.453159,-1.028746,0.361326,-0.943814,-0.551178,-0.082475,-0.229315,-0.165549,clean
-0.408446,2.350639,-0.396104,1.467198,1.786738,0.298476,0.218526,0.491705,0.1821,clean
2.564455,1.808784,3.050079,-1.066819,1.425021,1.598587,0.157194,0.549157,0.482763,buggy
-1.229341,0.079799,-1.032505,0.829825,-0.65895,0.126011,0.018546,0.924763,-0.307565,clean
-2.162644,-0.825547,-1.346896,0.0078,-1.011367,0.43491,-0.097604,0.181132,0.252926,clean
9.242674,6.355468,2.450746,3.852912,2.82473,0.252028,2.385255,1.235455,4.647299,buggy
-0.407964,0.894479,0.540618,0.685259,-1.787175,0.734503,0.013228,1.171746,0.743537,clean
-1.775348,0.239472,-1.706761,-0.041879,-0.972693,1.160269,0.229019,-1.710113,0.462755,clean
-1.712147,-0.98467,-1.002965,0.574455,-0.363873,-0.500158,0.355335,0.511484,-0.075408,clean
-1.882618,-1.615157,-1.362554,0.184089,0.457537,-0.785491,0.999506,-0.387704,-0.317482,clean
7.255834,-1.7036,4.111453,-0.233763,-2.065481,0.245822,0.322619,-0.708415,-0.875683,clean
-1.952855,0.2282,-2.002537,-0.029717,-1.612072,2.08784,0.138676,0.28695,-0.443345,clean
-1.820967,-1.273767,-1.354154,0.296281,-1.106769,0.368038,0.753104,-0.451142,0.309902,clean
-1.01115,1.485337,-0.849969,0.559588,-0.189094,0.118144,-0.370925,-1.012203,-0.38828,clean
-2.090351,-1.99982,0.846443,-2.33219,0.284438,2.990982,-0.500333,0.846839,0.057352,clean
-0.627394,-0.402824,-0.433126,1.182323,-1.45649,-0.883886,0.051599,0.965651,0.066996,clean
-1.879551,-0.331323,-1.876924,-0.013438,-1.631442,1.616608,0.388445,-0.242856,-0.163771,clean
6.648379,1.254591,1.2117,-1.265627,-1.035461,-1.878433,1.196114,0.262947,-1.577457,buggy
-0.925252,-0.161229,-0.680513,1.419334,0.671942,-0.913598,0.303977,1.220046,0.088114,clean
-1.609469,0.447394,-1.045752,0.127984,-1.172846,0.255722,-0.907065,1.061487,0.161703,clean
-1.344412,-2.584941,0.473165,-0.395981,1.199422,-1.082556,0.582645,0.073882,-0.17479,clean
1.168948,4.362072,0.106632,-0.490422,0.077074,0.117205,-0.378986,0.586991,-0.526869,buggy
