@relation data/M_multi_metrics_LC.csv-weka.filters.unsupervised.attribute.Remove-R1

@attribute ck_oo_numberOfPrivateMethods numeric
@attribute LDHH_lcom numeric
@attribute LDHH_fanIn numeric
@attribute numberOfNonTrivialBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicAttributes numeric
@attribute WCHU_numberOfAttributes numeric
@attribute CvsWEntropy numeric
@attribute LDHH_numberOfPublicMethods numeric
@attribute WCHU_fanIn numeric
@attribute LDHH_numberOfPrivateAttributes numeric
@attribute CvsEntropy numeric
@attribute LDHH_numberOfPublicAttributes numeric
@attribute WCHU_numberOfPrivateMethods numeric
@attribute WCHU_numberOfMethods numeric
@attribute ck_oo_numberOfPublicAttributes numeric
@attribute ck_oo_noc numeric
@attribute numberOfCriticalBugsFoundUntil: numeric
@attribute ck_oo_wmc numeric
@attribute LDHH_numberOfPrivateMethods numeric
@attribute WCHU_numberOfPrivateAttributes numeric
@attribute CvsLogEntropy numeric
@attribute WCHU_noc numeric
@attribute LDHH_numberOfAttributesInherited numeric
@attribute WCHU_wmc numeric
@attribute ck_oo_fanOut numeric
@attribute ck_oo_numberOfLinesOfCode numeric
@attribute ck_oo_numberOfAttributesInherited numeric
@attribute ck_oo_numberOfMethods numeric
@attribute ck_oo_dit numeric
@attribute ck_oo_fanIn numeric
@attribute LDHH_noc numeric
@attribute WCHU_dit numeric
@attribute ck_oo_lcom numeric
@attribute WCHU_numberOfAttributesInherited numeric
@attribute ck_oo_rfc numeric
@attribute LDHH_wmc numeric
@attribute LDHH_numberOfAttributes numeric
@attribute LDHH_numberOfLinesOfCode numeric
@attribute WCHU_fanOut numeric
@attribute WCHU_lcom numeric
@attribute ck_oo_cbo numeric
@attribute WCHU_rfc numeric
@attribute ck_oo_numberOfAttributes numeric
@attribute numberOfHighPriorityBugsFoundUntil: numeric
@attribute ck_oo_numberOfPrivateAttributes numeric
@attribute numberOfMajorBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicMethods numeric
@attribute LDHH_dit numeric
@attribute WCHU_cbo numeric
@attribute CvsLinEntropy numeric
@attribute WCHU_numberOfMethodsInherited numeric
@attribute numberOfBugsFoundUntil: numeric
@attribute LDHH_fanOut numeric
@attribute LDHH_numberOfMethodsInherited numeric
@attribute LDHH_rfc numeric
@attribute ck_oo_numberOfMethodsInherited numeric
@attribute ck_oo_numberOfPublicMethods numeric
@attribute LDHH_cbo numeric
@attribute WCHU_numberOfLinesOfCode numeric
@attribute CvsExpEntropy numeric
@attribute LDHH_numberOfMethods numeric
@attribute class {buggy,clean}

@data
0,0.00154,0.001793,4,0,1.03,0.053899,0.001637,1.02,0.0018,5.56724,0,0,1.04,0,0,0,10,0,1.03,0.151014,0,0,1.05,6,70,0,5,1,2,0,0,10,0,35,0.001624,0.00174,0.004405,1.01,1.1,8,3.08,3,0,3,0,1.04,0,1.03,0.014013,2.02,4,0.001763,0.00831,0.004677,9,5,0.001851,3.2,0.012428,0.001773,clean
0,0.00154,0,1,0,0,0.029876,0,0,0,3.28866,0,0,1.01,0,2,0,9,0,0,0.087698,0,0.001517,1.05,7,45,12,5,3,1,0,0,10,1.1,33,0.001624,0,0.001659,3.06,1.04,8,1.19,1,0,0,0,0,0,3.06,0.007742,2.07,1,0.010588,0.004949,0.001591,46,4,0.010449,1.25,0.005271,0.001773,clean
12,0,0,1,0,0,0.007731,0,0,0,2.99922,0,0,0,0,0,0,164,0,0,0.084846,0,0,1.01,4,312,0,22,1,1,0,0,231,0,157,0.002871,0,0.002644,3.03,0,5,1.01,8,0,8,0,0,0,3.03,0.009026,3.03,1,0.007776,0.010398,0.002861,9,8,0.006941,1.01,0.015471,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,31,0,3,1,2,0,0,3,0,19,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,3.03,0,0,0.010398,0,9,3,0,0,0,0,clean
0,0,0,1,0,0,0.010665,0,0,0,2.55041,0,0,0,0,0,0,2,0,0,0.174739,0,0,0,15,51,0,2,1,0,0,0,1,0,27,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.053311,3.03,1,0,0.010398,0,9,2,0,0,0.10691,0,clean
0,0,0.040177,0,0,0,0.005572,0,2.03,0,2.94415,0,0,0,0,5,0,14,0,0,0.072676,1.02,0,0,1,38,0,9,2,8,0.033026,0,36,0,18,0,0,0,0,0,9,0,2,0,2,0,0,0,2.03,0.005154,3.03,0,0,0.010398,0,15,6,0.038901,0,0.001317,0,clean
41,0,0,1,0,0,0.000833,0,0,0,1.35264,0,0,0,0,0,0,479,0,0,0.101164,0,0,0,1,2864,6,42,2,0,0,0,861,0,312,0,0,0,0,0,1,0,34,0,34,0,0,0,0,0.035057,0,1,0,0,0,35,1,0,0,0.099579,0,clean
0,0,0,6,0,0,0.012477,0,0,0,3.38172,0,0,0,0,3,0,0,0,0,0.108803,0,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01522,1.01,6,0,0.005149,0,9,0,0,0,0.040816,0,clean
1,0,0.002141,5,0,1.01,0.042768,0.002879,1.02,0.003209,9.12701,0,0,0,0,0,0,22,0,1.01,0.32498,0,0,1.01,7,147,0,6,1,4,0,0,15,0,52,0.002842,0.003041,0.005921,2.02,0,11,2.05,6,0,6,0,1.01,0,3.04,0.060772,3.03,5,0.004299,0.010398,0.005824,9,4,0.006388,2.17,0.144619,0,clean
0,0.001478,0.119088,1,0,0,0.011528,0.001757,22.41,0,2.82217,0,0,1.01,0,0,0,3,0,0,0.076062,0,0,1.02,3,12,0,3,2,71,0,0,3,0,8,0.001616,0,0.001654,1.02,1.02,74,1.05,0,0,0,0,1.01,0,23.43,0.006996,3.06,1,0.00273,0.010398,0.001985,15,3,0.123662,1.09,0.006748,0.001805,clean
0,0,0.001001,0,0,0,0.001551,0,1.01,0,1.45008,0,0,0,2,0,0,5,0,0,0.034425,0,0,0,4,86,0,4,1,1,0,0,6,0,12,0,0,0,0,0,5,0,2,0,0,0,0,0,1.01,0.002148,3.06,0,0,0.010398,0,18,4,0.001108,0,0.000188,0,clean
0,0,0.001066,2,0,0,0.021635,0,1.01,0,5.42599,0,0,0,1,0,0,1,0,0,0.245446,0,0,0,0,4,2,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.01,0.058268,3.06,2,0,0.010398,0,21,0,0.001052,0,0.108156,0,clean
6,0,0,5,0,0,0.197344,0,0,0,4.9693,0,0,0,0,0,0,56,0,0,0.33567,0,0,2.02,26,269,0,11,1,1,0,0,55,0,144,0.044743,0,0.021742,1.01,0,27,0,5,0,5,0,0,0,1.01,0.103994,0,5,0.004723,0,0,9,5,0.004507,2.04,0.288668,0,clean
0,0,0,1,0,0,0.000518,0,0,0,0.792859,0,0,0,7,0,0,8,0,0,0.042456,0,0,0,3,32,0,5,2,2,0,0,10,0,12,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0.012267,0,1,0,0,0,11,3,0,0,0.045793,0,clean
7,0.011708,0,3,0,0,0.040941,0.015802,0,0,4.66519,0,0,1.02,0,0,0,51,0,0,3.39625,0,0,1.06,7,151,0,16,2,1,0,1.01,120,0,80,0.014478,0,0.017307,2.02,1.29,7,1.08,10,0,10,0,1.02,0.006823,2.02,0.09934,4.05,3,0.00542,0.021972,0.019225,16,9,0.005015,1.2,0.189983,0.014294,clean
1,0,0,0,0,0,0.008684,0,0,0,1.31187,0,0,0,6,0,0,19,0,0,0.028841,0,0,0,2,75,0,14,1,1,0,0,91,0,24,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0.001388,5.07,0,0,0.023042,0,21,13,0,0,0.000011,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,11,0,2,2,0,0,0,1,0,7,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,clean
0,0,0,1,0,0,0.00099,0,0,0,1.23854,0,0,0,0,0,0,3,0,0,0.145898,0,0,0,2,11,2,2,2,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.051922,0,1,0,0,0,39,2,0,0,0.106899,0,clean
1,0.000499,0.002279,10,0,1.01,0.335887,0.00184,1.01,0,8.56136,0,0,1.01,0,0,0,14,0,0,0.233121,0,0,3.05,6,53,1,5,2,2,0,0,10,0,28,0.002724,0.001166,0.002659,2.02,1.04,8,3.06,1,0,1,0,2.02,0,3.03,0.022202,3.03,10,0.004493,0.010398,0.002765,13,3,0.00705,3.13,0.026065,0.000596,clean
2,0.002382,0.001697,2,0,1.01,0.017667,0.002501,1.01,0.0028,3.00249,0,0,1.01,0,0,0,40,0,1.01,0.096298,0,0,1.04,5,154,0,16,1,3,0,0,120,0,57,0.002983,0.003125,0.002986,0,1.15,8,1.04,12,0,11,0,1.01,0,1.01,0.013489,2.02,2,0,0.00831,0.003086,9,14,0.001401,1.14,0.036651,0.002888,clean
0,0,0,1,0,0,0.191643,0,0,0,3.14666,0,0,0,0,0,0,11,0,0,0.188199,0,0,0,2,49,0,3,1,1,0,0,3,0,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.054023,3.03,1,0,0.010398,0,10,3,0,0,0.106929,0,clean
0,0,0,0,0,0,0.012568,0,0,0,5.25817,0,0,0,0,0,0,8,0,0,0.142268,0,0,0,0,24,0,8,1,1,0,0,28,0,8,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0.01315,3.03,0,0,0.010398,0,9,8,0,0,0.011956,0,clean
0,0.00226,0.004333,2,0,0,0.096881,0.0027,2.02,0,6.08433,0,0,2.02,0,0,0,9,0,0,0.151484,0,0,2.04,1,30,0,6,2,2,0,0,15,0,13,0.002587,0,0.002687,1.01,2.09,3,2.06,2,0,2,0,2.02,0,3.03,0.011362,3.06,2,0.00106,0.010398,0.00302,15,6,0.005863,2.13,0.007179,0.002752,clean
0,0,0.094521,0,0,0,0.296282,0,16.47,0,8.85763,0,0,0,0,16,0,23,0,0,0.205876,5.1,0,0,7,84,0,12,1,99,0.035524,0,66,0,49,0,0,0,0,0,103,0,1,0,1,0,0,0,16.47,0.012153,3.09,0,0,0.010398,0,27,11,0.097917,0,0.001503,0,clean
0,0.002581,0.028935,7,0,1.12,0.427376,0.003046,9.21,0.000783,16.2091,0,1.01,4.21,0,0,0,17,0.000966,1.12,0.585738,0,0.011062,5.44,3,49,16,6,3,11,0,1.02,15,3.16,13,0.017883,0.000696,0.02011,3.04,6.56,14,5.53,0,0,0,0,4.2,0,9.21,0.111507,7.96,7,0.022652,0.029353,0.022853,104,6,0.035729,5.21,0.232305,0.003002,buggy
0,0,0,0,0,0,0.062903,0,0,0,4.11562,0,0,0,0,0,0,12,0,0,0.099935,0,0,0,3,23,0,6,1,1,0,0,15,0,14,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0.006748,3.03,0,0,0.010398,0,12,6,0,0,0.0014,0,clean
0,0.004639,0.004333,15,1.01,2.03,0.70161,0.005326,2.02,0.003893,19.4885,0.002652,0,3.06,1,0,0,67,0,2.02,0.563933,0,0.027046,4.32,7,267,2,26,2,3,0,0,325,5.06,156,0.006371,0.003339,0.00908,5.05,4.36,10,7.7,9,0,8,0,3.05,0,4.05,0.071681,13.25,15,0.013756,0.05882,0.010619,58,20,0.011877,7.63,0.140551,0.005608,clean
0,0.005743,0.03915,2,0,1.01,0.074774,0,1.01,0.001062,2.62836,0,0,1.01,0,0,0,43,0,1.01,0.206049,0,0,1.01,17,226,0,17,1,5,0,0,136,0,128,0.00445,0.003254,0.006336,1.01,1.16,20,1.11,8,0,8,0,0,0,2.02,0.065835,0,2,0.00604,0,0.006784,18,10,0.045608,1.59,0.160434,0.006543,clean
1,0.003784,0,2,0,0,0.098896,0.00274,0,0,7.70696,0,1.01,2.03,0,0,0,47,0.000928,0,0.212649,0,0,3.19,12,206,0,4,1,0,0,0,6,0,78,0.005677,0,0.005881,4.05,2.06,12,4.28,0,0,0,0,1.02,0,4.05,0.023586,3.03,2,0.009826,0.010398,0.007065,9,3,0.00903,3.94,0.054778,0.005181,clean
0,0,0,2,0,0,0.027238,0,0,0,5.06827,0,0,0,1,0,0,4,0,0,0.30133,0,0,0,10,37,0,2,1,1,0,0,1,0,22,0,0,0.017307,2.02,0,11,0,1,0,0,0,0,0,2.02,0.088151,3.03,2,0.02301,0.010398,0,10,2,0.017274,1.02,0.207983,0,clean
0,0,0,0,0,0,0.012214,0,0,0,4.06683,0,0,0,0,0,0,12,0,0,0.097162,0,0,0,6,35,1,7,3,1,0,0,21,0,25,0,0,0,0,0,7,0,2,0,2,0,0,0,0,0.006276,3.06,0,0,0.010398,0,44,6,0,0,0.001258,0,clean
1,0,0.008957,2,0,2.08,0.462237,0,6.07,0.000783,4.70954,0,0,0,0,0,0,27,0,2.08,0.127247,0,0,0,5,126,0,6,1,13,0,0,15,0,56,0,0.000696,0.001576,1.02,0,18,2.15,8,0,8,0,0,0,7.09,0.01246,3.03,2,0.001313,0.010398,0.00165,9,5,0.010757,2.25,0.021855,0,clean
0,0,0,0,0,0,0.064564,0,0,0,4.11562,0,0,0,0,0,0,11,0,0,0.099935,0,0,0,3,22,0,5,1,0,0,0,10,0,12,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0.006748,3.03,0,0,0.010398,0,12,5,0,0,0.0014,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,19,0,1,1,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.03,0,0,0.010398,0,10,1,0,0,0,0,clean
0,0.01249,0.015664,2,0,0,0.196659,0.016745,5.06,0,7.83578,0,0,2.02,0,0,0,18,0,0,0.247252,0,0,2.02,6,98,0,12,3,7,0,0,66,0,31,0.015449,0,0.01834,0,2.21,13,2.04,2,0,2,0,2.02,0,5.06,0.041286,4.1,2,0,0.021972,0.02026,44,12,0.020136,2.18,0.10083,0.015241,clean
1,0,0.006184,1,0,0,0.072716,0,4.05,0,5.48549,0,0,0,0,0,0,39,0,0,0.159005,0,0,1.01,9,166,0,14,1,20,0,0,91,0,71,0.001098,0,0.000995,3.03,0,29,1.01,0,0,0,0,0,0,6.06,0.019629,3.03,1,0.006733,0.010398,0.00291,9,13,0.011113,1.04,0.048005,0,clean
1,0,0,1,0,0,0.011891,0,0,0,3.05437,0,0,0,0,0,0,20,0,0,0.136055,0,0,0,7,81,0,9,1,1,0,0,36,0,47,0,0,0.017307,3.03,0,8,1.01,2,0,2,0,0,0,3.03,0.034789,3.03,1,0.02407,0.010398,0.019225,15,8,0.018382,1.01,0.100458,0,clean
0,0,0,2,0,0,0.009233,0,0,0,2.6029,0,0,0,0,0,0,4,0,0,0.068167,0,0.003039,1.01,1,16,1,2,2,1,0,0,1,1.01,3,0.00069,0,0.00059,0,0,2,0,0,0,0,0,0,0,0,0.005742,4.04,2,0,0.012964,0,19,0,0,1.05,0.003407,0,clean
1,0.006638,0.00432,11,0,2.04,0.297725,0,2.04,0.001471,11.4058,0,0,3.06,0,0,0,27,0,1.01,0.471706,0,0,5.12,6,185,0,10,1,4,0,0,45,0,78,0.01275,0.00522,0.045021,2.02,3.39,10,8.3,10,0,4,0,0,0,3.04,0.106372,3.03,11,0.002955,0.010398,0.035976,9,0,0.005965,9.89,0.322137,0.008671,clean
0,0,0,0,0,0,0.008181,0,0,0,2.67407,0,0,0,0,0,0,2,0,0,0.065057,0,0,0,2,7,1,2,3,1,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.004457,3.06,0,0,0.010398,0,45,2,0,0,0.001185,0,clean
0,0,0,1,0,0,0.007555,0,0,0,2.83909,0,0,0,0,0,0,10,0,0,0.078839,0,0,0,5,51,0,2,1,1,0,0,1,0,19,0,0,0,2.02,0,6,0,6,0,3,0,0,0,2.02,0.007953,3.03,1,0.005046,0.010398,0,9,2,0.004756,0,0.011542,0,clean
3,0,0,2,0,0,0.026718,0,0,0,2.6029,0,0,0,0,2,0,33,0,0,0.068167,0,0,0,7,107,0,13,3,1,0,1.01,78,0,44,0,0,0.00059,0,0,8,0,9,0,4,0,0,0.00406,0,0.005742,4.04,2,0,0.013377,0,17,6,0,1.05,0.003407,0,clean
0,0.001174,0,2,0,0,0.017208,0,0,0,4.08464,0,0,1.01,0,0,0,2,0,0,0.111471,0,0,1.01,2,7,2,2,4,0,0,1.02,1,0,4,0.001312,0,0.001278,0,1.02,2,1.01,0,0,0,0,0,0.00165,0,0.010541,3.08,2,0,0.006006,0.001243,44,2,0,1.03,0.010393,0.001628,clean
0,0,0,1,0,0,0.004933,0,0,0,2.5984,0,0,0,3,0,0,79,0,0,0.17608,0,0,0,1,225,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0.053425,3.03,1,0,0.010398,0,9,1,0,0,0.106916,0,clean
9,0.007747,0.002237,24,0,6.07,0.799957,0,2.02,0.010257,25.5769,0,3.08,6.11,0,0,0,60,0.005465,6.07,0.926117,0,0,9.44,15,332,0,16,1,3,0,0,120,0,119,0.044893,0.011359,0.05463,5.09,7.1,17,10.8,11,0,11,0,0,0,6.1,0.172332,3.03,24,0.055021,0.010398,0.045473,9,0,0.059171,14.17,0.425781,0.01082,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,3,30,1,5,2,1,0,0,10,0,11,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,clean
47,0.061262,0.105082,81,7.14,15.39,4.49023,0.017618,35.6,0.026853,39.6054,0.006303,19.6,22.08,3,4,0,484,0.056109,13.4,4.4516,7.08,0,34.19,28,2630,0,126,1,66,0.013319,0,7875,0,908,0.10022,0.033034,0.108135,13.32,102.52,91,41.16,59,0,45,0,13.34,0,37.57,0.242303,3.03,81,0.05365,0.010398,0.103692,9,55,0.152043,60.56,0.535071,0.079945,buggy
0,0,0.0043,4,0,1.01,0.408934,0,3.04,0.001254,8.43595,0,0,0,0,0,0,23,0,1.01,0.240385,0,0.010885,0,4,97,2,14,2,4,0,0,91,2.02,41,0,0.001367,0.001148,0,0,8,0,5,0,5,0,0,0,3.04,0.028819,8.12,4,0,0.027347,0,27,14,0.004259,1.01,0.063745,0,clean
1,0,0,0,0,0,0.008181,0,0,0,2.67407,0,0,0,0,0,0,7,0,0,0.065057,0,0,0,3,18,0,6,1,1,0,0,15,0,12,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0.004457,3.03,0,0,0.010398,0,9,5,0,0,0.001185,0,clean
0,0,0.003788,3,0,0,0.04611,0,2.02,0,4.2341,0,0,0,0,0,0,11,0,0,0.170244,0,0.000847,1.02,2,32,1,2,3,10,0,0,1,1.18,8,0.001616,0,0.01896,1.02,0,12,1.11,2,0,2,0,0,0,3.04,0.038533,5.05,3,0.00273,0.024375,0.001985,16,2,0.006388,2.02,0.106043,0,clean
0,0,0,1,0,0,0.013055,0,0,0,3.81886,0,0,0,0,0,0,6,0,0,0.209658,0,0,0,2,45,0,6,1,2,0,0,15,0,20,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0.056466,3.03,1,0,0.010398,0,9,0,0,0,0.108135,0,clean
0,0,0,1,0,0,0.00044,0,0,0,1.45269,0,0,0,0,3,0,7,0,0,0.038994,0,0,0,4,26,0,6,1,0,0,0,15,0,15,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0.003502,2.02,1,0,0.00831,0,13,4,0,0,0.002539,0,clean
1,0,0,1,0,0,0.000669,0,0,0,1.17515,0,0,0,0,0,0,16,0,0,0.040252,0,0,0,0,73,0,5,2,2,0,0,10,0,7,0,0,0,0,0,2,0,8,0,7,0,0,0,0,0.006345,0,1,0,0,0,13,4,0,0,0.020379,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,7,0,2,2,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3.06,0,0,0.010398,0,15,2,0,0,0,0,clean
0,0,0,2,0,0,0.004278,0,0,0,3.30197,0,0,0,0,0,0,10,0,0,3.31753,0,0,0,6,40,0,7,3,1,0,0,21,0,24,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0.073247,3.05,2,0,0.01129,0,22,7,0,0,0.114553,0,clean
0,0,0,1,0,0,0.001264,0,0,0,1.09884,0,0,0,0,0,0,1,0,0,0.029128,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002528,5.07,1,0,0.038662,0,27,1,0,0,0.001572,0,clean
