@relation data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1

@attribute ck_oo_numberOfPrivateMethods numeric
@attribute LDHH_lcom numeric
@attribute LDHH_fanIn numeric
@attribute numberOfNonTrivialBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicAttributes numeric
@attribute WCHU_numberOfAttributes numeric
@attribute CvsWEntropy numeric
@attribute LDHH_numberOfPublicMethods numeric
@attribute WCHU_fanIn numeric
@attribute LDHH_numberOfPrivateAttributes numeric
@attribute CvsEntropy numeric
@attribute LDHH_numberOfPublicAttributes numeric
@attribute WCHU_numberOfPrivateMethods numeric
@attribute WCHU_numberOfMethods numeric
@attribute ck_oo_numberOfPublicAttributes numeric
@attribute ck_oo_noc numeric
@attribute numberOfCriticalBugsFoundUntil: numeric
@attribute ck_oo_wmc numeric
@attribute LDHH_numberOfPrivateMethods numeric
@attribute WCHU_numberOfPrivateAttributes numeric
@attribute CvsLogEntropy numeric
@attribute WCHU_noc numeric
@attribute LDHH_numberOfAttributesInherited numeric
@attribute WCHU_wmc numeric
@attribute ck_oo_fanOut numeric
@attribute ck_oo_numberOfLinesOfCode numeric
@attribute ck_oo_numberOfAttributesInherited numeric
@attribute ck_oo_numberOfMethods numeric
@attribute ck_oo_dit numeric
@attribute ck_oo_fanIn numeric
@attribute LDHH_noc numeric
@attribute WCHU_dit numeric
@attribute ck_oo_lcom numeric
@attribute WCHU_numberOfAttributesInherited numeric
@attribute ck_oo_rfc numeric
@attribute LDHH_wmc numeric
@attribute LDHH_numberOfAttributes numeric
@attribute LDHH_numberOfLinesOfCode numeric
@attribute WCHU_fanOut numeric
@attribute WCHU_lcom numeric
@attribute ck_oo_cbo numeric
@attribute WCHU_rfc numeric
@attribute ck_oo_numberOfAttributes numeric
@attribute numberOfHighPriorityBugsFoundUntil: numeric
@attribute ck_oo_numberOfPrivateAttributes numeric
@attribute numberOfMajorBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicMethods numeric
@attribute LDHH_dit numeric
@attribute WCHU_cbo numeric
@attribute CvsLinEntropy numeric
@attribute WCHU_numberOfMethodsInherited numeric
@attribute numberOfBugsFoundUntil: numeric
@attribute LDHH_fanOut numeric
@attribute LDHH_numberOfMethodsInherited numeric
@attribute LDHH_rfc numeric
@attribute ck_oo_numberOfMethodsInherited numeric
@attribute ck_oo_numberOfPublicMethods numeric
@attribute LDHH_cbo numeric
@attribute WCHU_numberOfLinesOfCode numeric
@attribute CvsExpEntropy numeric
@attribute LDHH_numberOfMethods numeric
@attribute class {buggy,clean}

@data
0,0,0,1,0,0,0.011554,0,0,0,7.2288,0,0,0,0,2,0,7,0,0,0.198684,0,0.0074,0,3,28,13,6,4,0,0,0,15,3.12,23,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0.020484,9.58,2,0,0.02087,0,179,6,0,0,0.040396,0,clean
0,0.002739,0,1,0,0,0.001391,0,0,0,1.38451,0,0,1.01,0,0,0,10,0,0,0.049262,0,0,1.01,2,27,30,9,5,3,0,0,36,0,12,0.003437,0,0.002404,0,1.08,5,1.01,1,0,1,0,0,0,0,0.008337,1.02,2,0,0.00487,0.00337,253,8,0,1.03,0.029068,0.003467,clean
0,0,0,1,0,0,0.000665,0,0,0,1.56044,0,0,0,0,0,0,3,0,0,0.052586,0,0,0,2,10,0,3,6,0,0,0,3,0,6,0,0,0.003115,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,3,0,1.01,0.024708,0,clean
0,0.00225,0,2,0,0,0.017208,0,0,0,7.94243,0,0,2.02,0,0,0,12,0,0,0.226959,0,0,2.02,8,59,1,7,3,1,0,0,21,0,34,0.003938,0,0.007971,0,2.11,9,3.1,1,0,0,0,1.01,0,0,0.026477,7.07,2,0,0.007211,0.004253,41,3,0,3.14,0.065937,0.002509,clean
0,0,0,1,0,0,0.008038,0,0,0,4.77591,0,0,0,0,0,0,4,0,0,0.149787,0,0,0,0,22,0,2,1,1,0,0,1,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.019997,0,2,0,0,0,0,2,0,0,0.050099,0,clean
0,0,0,0,0,0,0.00431,0,0,0,4.68802,0,0,0,0,0,0,3,0,0,0.13759,0,0,0,1,11,0,3,2,1,0,0,3,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.016333,1.01,0,0,0.001646,0,11,3,0,0,0.037315,0,clean
1,0.004741,0,4,0,4.05,0.111827,0.003341,0,0.005854,14.4326,0,1.01,3.03,0,0,0,16,0.001351,4.05,0.40471,0,0,5.14,8,239,0,7,5,2,0,1.04,21,0,47,0.00748,0.005421,0.017376,4.05,3.15,10,7.27,10,0,10,0,2.02,0.000487,4.05,0.041984,4.27,12,0.005455,0.006849,0.010352,34,6,0.006118,11.41,0.064944,0.00514,clean
0,0,0,0,0,0,0.008239,0,0,0,5.97053,0,0,0,0,0,0,12,0,0,0.165989,0,0,0,2,31,2,6,4,1,0,0,15,0,16,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.017735,3.05,0,0,0.003028,0,35,3,0,0,0.03733,0,clean
1,0.00103,0.02251,2,0,1.01,0.013267,0.001089,11.16,0.000835,10.0676,0,1.01,1.02,0,1,0,37,0.000867,1.01,0.255266,0,0.000539,1.07,8,113,7,18,3,27,0,0,153,1.01,65,0.001033,0.000904,0.006586,4.04,1.33,35,2.12,1,0,1,0,1.01,0,10.16,0.021643,5.07,2,0.025868,0.008008,0.001776,55,12,0.042126,3.19,0.035394,0.001128,clean
0,0.000751,0,1,0,0,0.002547,0.000845,0,0,3.18664,0,0,1.01,0,0,0,6,0,0,0.095785,0,0.001175,1.01,2,20,7,3,3,1,0,0,3,1.01,8,0.00075,0,0.000751,0,1.03,3,1.02,0,0,0,0,1.01,0,0,0.012297,2.04,1,0,0.002706,0.000759,14,2,0,1.03,0.034176,0.000828,clean
2,0,0.000807,1,0,1.01,0.007088,0,1.01,0.000835,9.67792,0,0,0,0,0,0,16,0,1.01,0.240846,0,0,0,9,79,0,8,1,4,0,0,28,0,39,0,0.000904,0.005756,0,0,13,1.01,4,0,4,0,0,0,1.01,0.019719,0,1,0,0,0.000805,0,2,0.000861,2.06,0.034352,0,clean
5,0.003726,0,1,0,2.03,0.064713,0.002869,0,0.003418,7.08412,0,3.03,2.03,0,0,0,31,0.005995,2.03,0.244579,0,0,3.1,6,177,0,12,1,7,0,0,66,0,74,0.007268,0.004055,0.011515,1.01,2.3,13,3.19,5,0,5,0,2.02,0,1.01,0.039806,0,5,0.002348,0,0.006996,0,7,0.002721,4.88,0.127607,0.004658,clean
0,0,0,1,0,0,0.009001,0,0,0,8.934,0,0,0,1,0,0,3,0,0,0.226206,0,0,0,2,15,0,2,1,1,0,0,1,0,8,0,0,0.005595,0,0,3,1.01,1,0,0,0,0,0,0,0.01935,0,1,0,0,0.000805,0,2,0,2.04,0.034502,0,clean
1,0.000622,0,2,0,2.09,0.027937,0,0,0.002635,10.137,0,0,1.01,0,0,0,22,0,2.09,0.272522,0,0.001986,2.05,8,195,0,12,3,0,0,0,66,1.01,58,0.002555,0.002553,0.009781,2.02,1.12,8,4.09,8,0,7,0,0,0,2.02,0.026686,3.04,4,0.002692,0.005131,0.005033,21,11,0.002212,5.36,0.047228,0.00065,clean
0,0,0.009892,0,0,0,0.005644,0,9.13,0,3.30831,0,0,0,0,0,0,5,0,0,0.096281,0,0,0,0,14,5,5,7,6,0,0,10,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,9.13,0.011635,7.14,0,0,0.017533,0,157,5,0.010069,0,0.031038,0,clean
0,0,0,0,0,0,0.003018,0,0,0,5.32582,0,0,0,0,0,0,2,0,0,0.14652,0,0,0,3,13,0,2,1,0,0,0,1,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.015453,0,0,0,0,0,0,2,0,0,0.034447,0,clean
0,0,0,0,0,0,0.002437,0,0,0,6.41569,0,0,0,0,0,0,2,0,0,0.169334,0,0,0,1,8,0,2,1,0,0,0,1,0,5,0,0,0,2.02,0,1,0,0,0,0,0,0,0,2.02,0.016324,1.01,0,0.001183,0.001646,0,6,2,0.001413,0,0.034357,0,clean
2,0.001578,0.00227,1,0,0,0.017011,0.000809,2.02,0,13.6031,0,1.01,2.02,0,0,0,21,0.000819,0,0.347253,0,0,2.07,8,75,28,10,6,3,0,0,45,0,47,0.001731,0,0.002308,1.02,2.17,11,2.12,1,0,1,0,1.01,0,3.04,0.029218,10.48,1,0.000761,0.01225,0.001765,158,8,0.003336,3.31,0.039576,0.001658,clean
2,0,0,3,0,0,0.006681,0,0,0,5.83014,0,0,0,0,0,0,21,0,0,0.180778,0,0,0,15,85,0,6,1,2,0,0,15,0,41,0,0,0.002419,0,0,17,1.01,5,0,5,0,0,0,0,0.023551,0,3,0,0,0.002356,6,3,0,1.01,0.056577,0,clean
0,0.00303,0.00113,3,0,0,0.017053,0,1.01,0,7.04931,0,0,2.03,0,1,0,7,0,0,0.2076,0,0,2.08,0,76,0,5,2,1,0,1.01,10,0,12,0.003351,0,0.010165,2.02,2.18,1,2.17,6,0,3,0,0,0.001015,2.03,0.024267,2.04,3,0.003076,0.003367,0.003283,4,3,0.00294,4.45,0.048424,0.003348,clean
0,0,0,0,0,0,0.004586,0,0,0,6.42599,0,0,0,0,0,0,13,0,0,0.168539,0,0,0,2,40,0,9,1,1,0,0,36,0,18,0,0,0.004532,0,0,3,0,2,0,2,0,0,0,0,0.015846,1.01,0,0,0.001646,0,11,8,0,1.02,0.031381,0,clean
0,0,0.014215,4,0,0,0.00343,0,8.08,0,9.97572,0,0,0,0,1,0,3,0,0,0.268533,1.01,0.00164,0,3,11,4,3,8,8,0.000612,0,3,2.02,7,0,0,0,1.01,0,11,1.01,1,0,1,0,0,0,8.09,0.026442,8.14,4,0.002497,0.008624,0.002502,172,3,0.015276,0,0.049191,0,clean
8,0,0,2,0,1.01,0.014193,0,0,0.000524,10.6248,0,0,0,0,0,0,28,0,1.01,0.26377,0,0,0,6,114,0,12,1,0,0,1.01,66,0,48,0,0.000499,0.006232,2.02,0,6,3.07,6,0,6,0,0,0.000259,2.02,0.021227,1.1,2,0.00127,0.000668,0.002002,0,1,0.001434,3.15,0.034525,0,clean
0,0,0.034124,2,0,0,0.00437,0,23.37,0,9.31549,0,0,0,0,0,0,14,0,0,0.239474,0,0,0,2,44,0,5,1,49,0,0,10,0,20,0,0,0.004997,0,0,51,0,0,1,0,0,0,0,23.37,0.021005,1.01,2,0,0.001646,0,6,5,0.036489,1.01,0.035268,0,clean
2,0.000624,0,5,0,1.02,0.022489,0.000583,0,0.000524,20.424,0,0,1.01,0,2,0,45,0,1.01,0.531043,0,0,3.08,14,162,0,15,1,3,0,0,105,0,94,0.002293,0.000499,0.001916,3.03,1.14,17,6.16,9,0,3,0,1.01,0,3.03,0.047027,0,6,0.003092,0,0.006516,1,7,0.003009,3.13,0.067966,0.000664,buggy
29,0.017362,0.007656,18,0,4.04,0.123242,0.008012,6.07,0.004558,28.1851,0,8.12,12.19,0,1,0,259,0.008204,4.04,0.784593,0,0,17.56,37,847,7,82,3,17,0,0,3321,0,495,0.03176,0.004217,0.036425,12.15,26.15,53,17.98,17,0,16,5,5.07,0,17.22,0.08623,3.04,24,0.019739,0.010598,0.034276,33,53,0.02771,21.19,0.191565,0.019082,buggy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,7,53,0,12,4,2,0,0,66,0,31,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,7,0,0,0,0,clean
0,0,0,1,0,0,0.002117,0,0,0,5.98276,0,0,0,0,0,0,4,0,0,0.159804,0,0,0,0,3,0,2,1,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.015881,1.01,1,0,0.001646,0,6,2,0,0,0.034432,0,clean
0,0,0.002751,1,0,0,0.000623,0,2.04,0,1.77712,0,0,0,0,0,0,21,0,0,0.06092,0,0,0,3,67,0,2,1,2,0,0,1,0,16,0,0,0,0,0,5,0,1,0,0,0,0,0,2.04,0.009619,0,1,0,0,0,6,2,0.002922,0,0.030953,0,clean
0,0.000833,0.000921,4,0,1.01,0.011409,0.000809,1.01,0.000775,12.3547,0,0,1.01,0,0,0,38,0,1.01,0.324343,0,0.00239,4.05,7,144,28,13,5,3,0,0,78,2.02,84,0.004662,0.000565,0.004618,1.01,1.12,10,2.03,5,0,5,0,1.01,0,2.02,0.029789,11.19,4,0.002143,0.013034,0.001718,185,11,0.003181,4.14,0.049381,0.000844,clean
1,0.00098,0,3,0,1.01,0.019927,0,0,0,11.7919,0,1.01,1.01,0,0,0,13,0.001235,0,0.300092,0,0,3.09,6,58,0,3,1,1,0,0,3,0,25,0.00267,0.000904,0.007724,4.05,1.02,7,4.14,3,0,3,0,0,0,4.05,0.025544,0,3,0.003597,0,0.003547,0,2,0.003574,4.38,0.040415,0.00117,clean
7,0.002784,0.004983,4,0,0,0.064244,0.00341,4.04,0,11.7184,0,1.01,2.02,0,3,0,70,0.00131,0,0.316134,1.01,0,2.02,7,201,0,27,2,17,0.000647,0,351,0,105,0.002963,0,0.007399,3.05,2.51,24,2.07,5,0,1,0,3.06,0,7.09,0.030297,3.07,4,0.00326,0.004833,0.002893,24,17,0.009172,3.1,0.045044,0.003068,clean
4,0.001733,0,3,0,1.01,0.018603,0.001766,0,0.001799,7.49997,0,0,1.04,0,0,0,16,0,1.01,0.218402,0,0,1.05,6,67,0,10,1,1,0,0,45,0,26,0.00193,0.001649,0.006883,0,1.3,7,1.04,2,0,2,0,1.04,0,0,0.024939,0,5,0,0,0.00191,6,6,0,2.24,0.048219,0.00182,clean
0,0.000751,0,1,0,0,0.050206,0,0,0,11.8796,0,0,1.02,0,2,0,10,0,0,0.320965,0,0,1.01,6,43,0,5,1,2,0,0,10,0,22,0.00075,0,0.007295,2.03,1.07,8,2.09,2,0,1,0,0,0,2.03,0.031373,1.01,1,0.002848,0.001646,0.002387,6,1,0.002619,3.15,0.053463,0.000828,clean
0,0.004142,0,3,0,0,0.070174,0.004887,0,0,11.3416,0,0,1.01,0,0,0,12,0,0,0.397004,0,0.023538,1.01,2,52,43,10,2,1,0,0,45,8.2,27,0.004689,0,0.006062,2.02,1.09,3,2.02,4,0,4,0,1.01,0,2.02,0.072009,2.02,4,0.003404,0.00297,0.005998,6,10,0.004058,2.05,0.188507,0.004892,clean
4,0.004316,0.023847,19,0,2.02,0.213269,0.008467,20.28,0.001339,21.7149,0,6.21,7.27,0,0,3,53,0.008272,2.02,0.564719,0,0,13.59,20,146,0,14,1,19,0,0,91,0,99,0.009078,0.001421,0.020056,10.23,12.46,39,15.93,0,4,0,5,8.12,0,25.48,0.052469,1.01,20,0.014664,0.001646,0.015779,6,9,0.035743,19.72,0.09704,0.004526,clean
7,0,0,0,0,0,0.022593,0,0,0,7.27922,0,0,0,0,0,0,30,0,0,0.187232,0,0,0,12,88,0,9,1,0,0,0,36,0,66,0,0,0.005359,1.02,0,12,1.06,3,0,2,0,0,0,1.02,0.016735,1.01,0,0.000729,0.001646,0.000838,6,2,0.00086,2.07,0.031388,0,clean
4,0,0,4,0,0,0.043628,0,0,0,9.89425,0,0,0,0,0,0,20,0,0,0.287869,0,0,1.01,9,197,0,8,1,1,0,0,28,0,67,0.003514,0,0.020344,0,0,10,2.04,4,0,0,0,0,0,0,0.037909,0,5,0,0,0.004357,0,4,0,6.2,0.114415,0,clean
4,0.004553,0,0,0,2.02,0.025854,0.002103,0,0.00325,4.41258,0,1.04,2.07,0,0,0,17,0.00236,2.02,0.138856,0,0.007109,2.27,8,75,2,9,3,1,0,1.01,36,1.01,41,0.004539,0.003092,0.009173,2.12,2.36,8,2.63,2,0,2,0,1.02,0.000538,2.12,0.018583,2.09,1,0.00462,0.005398,0.004604,54,3,0.005017,4.38,0.046384,0.004809,clean
0,0,0,0,0,0,0.000665,0,0,0,1.56044,0,0,0,0,0,0,2,0,0,0.052586,0,0,0,2,7,0,2,6,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,2,0,0,0.024708,0,clean
0,0,0,0,0,1.01,0.005515,0,0,0.003313,4.25341,0,0,0,0,0,0,17,0,1.01,0.141215,0,0,2.02,1,41,0,5,1,1,0,0,10,0,19,0.004959,0.003308,0.004532,0,0,2,0,5,0,5,0,0,0,0,0.020969,0,3,0,0,0,0,5,0,1.01,0.061873,0,clean
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,0,2,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,buggy
0,0,0,2,0,0,0.003496,0,0,0,4.57426,0,0,0,0,0,0,7,0,0,0.133715,0,0,0,1,23,0,7,1,0,0,0,21,0,14,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.01579,0,2,0,0,0,0,7,0,0,0.03623,0,clean
2,0.01478,0.025022,24,0,4.05,0.319564,0.008421,18.29,0.011164,28.2531,0,2.02,10.23,0,2,0,107,0.001834,4.05,0.799906,1.01,0,17.83,14,369,0,51,1,35,0.000797,0,1275,0,180,0.032423,0.012361,0.037769,7.11,18.97,45,18.28,11,3,11,3,7.17,0,20.36,0.092677,1.07,32,0.009335,0.001239,0.032883,7,36,0.028841,20.83,0.193841,0.015693,buggy
0,0.000914,0,3,0,1.01,0.010619,0,0,0.002713,7.34746,0,0,1.01,0,2,0,43,0,1.01,0.216974,0,0,1.01,10,164,62,26,4,2,0,0,325,0,89,0.001028,0.001748,0.005607,0,1.25,12,1.01,8,0,1,0,0,0,0,0.025508,1.01,3,0,0.000935,0.001009,68,21,0,2.16,0.052003,0.000986,clean
1,0,0,0,0,0,0.007241,0,0,0,3.06228,0,0,0,0,0,0,4,0,0,0.099834,0,0,0,7,39,0,2,1,0,0,0,1,0,18,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0.014429,0,0,0,0,0,6,1,0,0,0.041138,0,clean
10,0.007754,0.007424,19,0,2.02,0.236427,0.008415,7.11,0.002688,22.4197,0,3.11,5.12,0,0,3,64,0.005448,2.02,0.644259,0,0.028521,10.44,15,210,86,21,1,6,0,0,210,30.76,145,0.015609,0.003014,0.018954,5.12,6.99,20,10.96,2,2,2,5,5.07,0,9.21,0.074759,1.01,20,0.009825,0.001646,0.015319,6,11,0.013109,11.4,0.165723,0.008811,buggy
1,0.002851,0.001443,2,0,2.03,0.019335,0.001574,1.01,0.002184,18.6113,0,0,2.02,0,0,0,8,0,2.02,0.461356,0,0,3.05,6,30,0,5,2,2,0,0,10,0,19,0.004049,0.002201,0.005414,5.07,2.07,8,6.15,4,0,2,1,1.01,0,6.08,0.035641,8.18,3,0.004854,0.012269,0.006232,28,2,0.006351,6.13,0.041463,0.003211,clean
0,0,0,0,0,0,0.002915,0,0,0,6.41569,0,0,0,2,0,0,14,0,0,0.169334,0,0,0,5,30,0,4,1,3,0,0,6,0,14,0,0,0.004997,0,0,8,0,3,0,1,0,0,0,0,0.016324,1.02,0,0,0.001646,0,13,4,0,1.01,0.034357,0,clean
0,0,0,1,0,0,0.003054,0,0,0,7.38607,0,0,0,0,0,0,1,0,0,0.195233,0,0,0,2,9,0,1,1,0,0,0,0,0,4,0,0,0.004997,0,0,2,0,0,0,0,0,0,0,0,0.018555,0,1,0,0,0,0,1,0,1.03,0.035247,0,clean
0,0,0,2,0,0,0.005358,0,0,0,7.44245,0,0,0,0,0,0,3,0,0,0.221039,0,0,0,10,34,1,3,2,0,0,0,3,0,23,0,0,0.009105,2.02,0,10,2.03,0,0,0,0,0,0,2.02,0.026328,1.01,4,0.004043,0.001721,0.004158,4,1,0.00445,3.05,0.05458,0,clean
24,0.004459,0,23,0,2.12,0.153394,0.004809,0,0.004276,25.1591,0,2.09,2.11,0,0,2,76,0.005101,2.12,0.651419,0,0.000413,4.23,10,514,6,31,2,1,0,0,465,1.01,195,0.006512,0.004683,0.014298,3.05,4.75,11,5.53,15,3,15,2,2.02,0,3.05,0.057097,1.01,31,0.00527,0.000713,0.007113,14,5,0.006297,10.72,0.081844,0.005303,buggy
0,0,0.00113,1,0,1.01,0.021011,0,1.01,0.002713,8.13388,0,0,0,0,4,0,12,0,1.01,0.23711,0,0,0,2,31,1,6,4,7,0,0,15,0,14,0,0.001748,0,0,0,9,0,2,0,1,0,0,0,1.01,0.027061,0,1,0,0,0,44,5,0.001643,0,0.052125,0,clean
0,0,0,1,0,0,0.047899,0,0,0,5.26723,0,0,0,0,1,0,16,0,0,0.185298,0,0.005456,0,4,56,28,14,5,9,0,0,91,2.17,36,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0.032172,4.49,3,0,0.011164,0,248,14,0,0,0.096632,0,clean
0,0.00121,0,2,0,0,0.010467,0.001371,0,0,9.23472,0,0,1.01,0,0,0,8,0,0,0.241801,0,0.004502,1.01,2,26,0,8,4,1,0,1.01,28,2.02,10,0.001367,0,0.001344,0,1.07,3,1.01,0,0,0,0,1.05,0.00091,0,0.022092,11.38,3,0,0.019161,0.001335,70,7,0,1.04,0.036751,0.001341,clean
3,0.001287,0,1,0,0,0.020159,0,0,0,16.6473,0,0,2.02,0,0,0,25,0,0,0.402197,0,0,5.07,17,97,1,11,3,1,0,0,55,0,72,0.003731,0,0.005857,5.07,2.19,18,6.19,2,0,1,0,0,0,5.07,0.028992,7.07,1,0.003811,0.007211,0.004568,41,3,0.00428,8.33,0.034777,0.00133,clean
6,0,0,1,0,0,0.001414,0,0,0,3.1764,0,0,0,0,2,0,9,0,0,0.104249,0,0,0,4,63,1,7,3,2,0,0,21,0,25,0,0,0.004997,1.01,0,6,1.01,1,0,1,0,0,0,1.01,0.015225,0,2,0.002497,0,0.002502,72,1,0.002716,1.03,0.043906,0,clean
0,0,0,0,0,0,0.004682,0,0,0,4.68802,0,0,0,0,0,0,11,0,0,0.13759,0,0,0,3,33,2,8,1,0,0,0,28,0,24,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0.016333,1.01,0,0,0.001646,0,9,8,0,0,0.037315,0,clean
5,0.005656,0.003982,25,0,2.03,0.220438,0.000809,4.08,0.001415,34.4797,0,6.09,7.11,0,0,2,53,0.004747,2.03,0.875189,0,0,13.51,35,402,0,18,2,1,0,0,153,0,132,0.011793,0.000953,0.019954,10.21,8.85,35,16.77,18,0,18,3,1.02,0,11.2,0.070702,0,36,0.009431,0,0.016062,6,11,0.012299,17.68,0.070271,0.006077,clean
1,0,0,2,0,0,0.005187,0,0,0,1.42715,0,0,0,0,0,0,8,0,0,0.060711,0,0,0,3,84,0,5,1,1,0,0,10,0,25,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0.013616,0,2,0,0,0,0,1,0,0,0.055234,0,clean
